ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T034060	19	99-A173	99	1999	7	BB	BOD	1999-07-13	13	15704	3497	275	54	0.22	0.08	0.02	1	660	28.1	2	0.252631578947368	0	KlamathR	1	CentralValleysp	0	CentralValleyfa	0	KlamathR--Trinity_H_sp	95	-28.910135	0.650093	0.7252	19	7	July								
T034061	19	99-A174	99	1999	7	BB	BOD	1999-07-13	13	15704	3497	275	54	0.22	0.08	0.02	1	788	33.3	2	0.389473684210526	0	CentralValleyfa	0.9993506	CentralValleysp	0.0006494	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.633452	-0.506466	0.288	19	7	July								
T034062	19	99-A186	99	1999	7	BB	BOD	1999-07-15	13	15704	3497	275	54	0.22	0.08	0.02	1	867	36.6	2	0.55421686746988	12	CentralValleyfa	0.99925688	CentralValleysp	0.00074306	LColumbiaRsp	3e-08	CentralValleyfa--Butte_Cr_fa	83	-25.959258	1.877659	0.9821	19	7	July								
T034063	19	99-A195	99	1999	7	BB	BOD	1999-07-15	13	15704	3497	275	54	0.22	0.08	0.02	1	822	34.7	2	0.315217391304348	3	CentralValleyfa	0.93968879	CentralValleysp	0.06031061	SnakeRfa	3.1e-07	CentralValleyfa--Butte_Cr_fa	92	-33.074271	0.128011	0.5333	19	7	July								
T034064	19	99-A201	99	1999	7	BB	BOD	1999-07-15	13	15704	3497	275	54	0.22	0.08	0.02	1	717	30.4	2	0.372340425531915	1	CentralValleyfa	0.99863502	CentralValleysp	0.00136463	DeschutesRfa	2.4e-07	CentralValleyfa--Butte_Cr_fa	94	-40.747023	-3.050758	0.003	19	7	July								
T034065	19	99-A207	99	1999	7	BB	BOD	1999-07-16	14	14165	3239	217	56	0.23	0.07	0.02	1	810	34.2	2	0.393617021276596	1	CentralValleyfa	0.9993	CentralValleysp	7e-04	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-29.65653	2.016666	0.9878	19	7	July								
T034066	19	99-A213	99	1999	7	BB	BOD	1999-07-16	14	14165	3239	217	56	0.23	0.07	0.02	1	713	30.3	2	0.297872340425532	1	CentralValleyfa	0.98225373	CentralValleysp	0.01774627	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-34.406966	-0.099059	0.4367	19	7	July								
T034067	20	99-A225	99	1999	7	BB	BOD	1999-07-18	14	14165	3239	217	56	0.23	0.07	0.02	1	782	33.1	2	0.428571428571429	11	CentralValleyfa	0.97275187	CentralValleysp	0.02724802	DeschutesRfa	9e-08	CentralValleyfa--Butte_Cr_fa	84	-28.631943	0.651104	0.7276	20	7	July								
T034068	20	99-A226	99	1999	7	BB	BOD	1999-07-18	14	14165	3239	217	56	0.23	0.07	0.02	1	762	32.3	2	0.436170212765957	1	CentralValleyfa	0.99775838	CentralValleysp	0.00224162	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-33.544634	0.283084	0.5945	20	7	July								
T034069	20	99-A231	99	1999	7	BB	BOD	1999-07-18	14	14165	3239	217	56	0.23	0.07	0.02	1	769	32.6	2	0.48314606741573	6	CentralValleyfa	0.99985773	CentralValleysp	0.00014212	DeschutesRfa	1.4e-07	CentralValleyfa--Sacramento_R_lf	89	-27.869385	1.95197	0.9833	20	7	July								
T034070	20	99-A232	99	1999	7	BB	BOD	1999-07-18	14	14165	3239	217	56	0.23	0.07	0.02	1	743	31.5	2	0.397590361445783	12	CentralValleyfa	0.99967798	CentralValleysp	0.00032192	DeschutesRfa	1e-07	CentralValleyfa--Butte_Cr_fa	83	-27.705821	1.207231	0.891	20	7	July								
T034071	20	99-A234	99	1999	7	BB	BOD	1999-07-18	14	14165	3239	217	56	0.23	0.07	0.02	1	737	31.3	2	0.505747126436782	8	CentralValleyfa	0.9983258	CentralValleysp	0.00167389	DeschutesRfa	2.8e-07	CentralValleyfa--Butte_Cr_fa	87	-30.145956	0.530437	0.6901	20	7	July								
T034072	20	99-A240	99	1999	7	BB	BOD	1999-07-18	14	14165	3239	217	56	0.23	0.07	0.02	1	731	31	2	0.380434782608696	3	CentralValleyfa	0.99991529	CentralValleysp	8.471e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	92	-34.874526	-0.746828	0.2151	20	7	July								
T034073	23	99-A254	99	1999	8	BB	BOD	1999-08-11	15	6168	1556	78	67	0.25	0.05	0.04	1	764	32.4	2	0.349397590361446	12	CentralValleyfa	0.99988235	CentralValleysp	0.00011764	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	83	-27.891834	0.890191	0.8133	23	8	August								
T034074	23	99-A260	99	1999	8	BB	BOD	1999-08-11	15	6168	1556	78	67	0.25	0.05	0.04	1	540	23.2	2	0.268817204301075	2	CentralValleyfa	0.99979037	CentralValleysp	0.00020963	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	93	-35.184365	-0.700826	0.2365	23	8	August								
T034075	23	99-A267	99	1999	8	BB	BOD	1999-08-11	15	6168	1556	78	67	0.25	0.05	0.04	1	465	20.1	2	0.372340425531915	1	CentralValleyfa	0.99994563	CentralValleysp	5.437e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-32.07699	0.917415	0.8212	23	8	August								
T034076	23	99-A268	99	1999	8	BB	BOD	1999-08-11	15	6168	1556	78	67	0.25	0.05	0.04	1	509	21.9	2	0.425531914893617	1	CentralValleyfa	0.99983733	CentralValleysp	0.00016078	MidOregonCoast	1.21e-06	CentralValleyfa--Butte_Cr_fa	94	-35.949049	-0.858259	0.1913	23	8	August								
T034077	24	99-A271	99	1999	8	BB	BOD	1999-08-16	16	5402	1401	72	43	0.26	0.05	0.03	1	506	21.8	2	0.372340425531915	1	CentralValleyfa	0.99981584	CentralValleysp	0.00018416	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-30.752987	1.571573	0.9542	24	8	August								
T034078	26	99-A272	99	1999	9	SF	DOR	1999-09-03	17	3486	847	26	56	0.24	0.03	0.07	1	531	22.8	2	0.368421052631579	0	CentralValleyfa	0.99999036	CentralValleysp	9.64e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-32.064576	1.11331	0.871	26	9	September								
T034079	28	99-A283	99	1999	9	SF	DOR	1999-09-13	17	3486	847	26	56	0.24	0.03	0.07	1	890	37.5	2	0.368421052631579	0	CentralValleyfa	0.99999753	CentralValleysp	2.47e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-37.3292	-1.262829	0.1073	28	9	September								
T034080	4	99-B300	99	1999	3	BB	BOD	1999-03-28	6	744	294	28	17	0.4	0.1	0.06	1	584	25	2	0.458823529411765	10	CentralValleyfa	0.9997671	CentralValleysp	0.00023288	DeschutesRfa	1e-08	CentralValleyfa--Feather_H_fa	85	-28.765207	0.991966	0.8365	4	3	March								
T034081	4	99-B301	99	1999	3	BB	BOD	1999-03-28	6	744	294	28	17	0.4	0.1	0.06	1	598	25.6	2	0.487179487179487	17	CentralValleyfa	0.99976397	CentralValleysp	0.00023602	CentralValleywi	0	CentralValleyfa--Feather_H_fa	78	-22.697629	2.40412	0.9972	4	3	March								
T034082	4	99-B302	99	1999	3	BB	BOD	1999-03-28	6	744	294	28	17	0.4	0.1	0.06	1	898	37.9	2	0.368421052631579	0	CentralValleyfa	0.99998057	CentralValleysp	1.942e-05	CentralValleywi	0	CentralValleyfa--Feather_H_fa	95	-34.95189	-0.194721	0.4032	4	3	March								
T034083	4	99-B303	99	1999	3	BB	BOD	1999-03-28	6	744	294	28	17	0.4	0.1	0.06	1	809	34.2	1	0.294736842105263	0	CentralValleyfa	0.99688591	CentralValleysp	0.00311408	DeschutesRfa	1e-08	CentralValleyfa--Feather_H_fa	95	-36.515765	-0.885241	0.1861	4	3	March								
T034085	4	99-B305	99	1999	3	BB	BOD	1999-03-28	6	744	294	28	17	0.4	0.1	0.06	1	782	33.1	2	0.463157894736842	0	CentralValleyfa	0.99190727	CentralValleysp	0.00809273	CentralValleywi	0	CentralValleyfa--Feather_H_fa	95	-34.398864	0.064981	0.5052	4	3	March								
T034086	4	99-B306	99	1999	3	BB	BOD	1999-03-28	6	744	294	28	17	0.4	0.1	0.06	1	750	31.8	2	0.510869565217391	3	CentralValleyfa	0.99837343	CentralValleysp	0.00162657	CentralValleywi	0	CentralValleyfa--Feather_H_fa	92	-35.123732	-0.904343	0.1808	4	3	March								
T034087	4	99-B307	99	1999	3	BB	BOD	1999-03-28	6	744	294	28	17	0.4	0.1	0.06	1	594	25.4	2	0.425531914893617	1	CentralValleyfa	0.99984945	CentralValleysp	0.00015054	CentralValleywi	0	CentralValleyfa--Feather_H_fa	94	-34.365813	-0.092887	0.444	4	3	March								
T034088	4	99-B309	99	1999	3	BB	BOD	1999-03-30	6	744	294	28	17	0.4	0.1	0.06	1	613	26.2	2	0.386363636363636	7	CentralValleyfa	0.99999649	CentralValleysp	3.51e-06	CentralValleywi	0	CentralValleyfa--Feather_H_fa	88	-29.612615	1.083837	0.8622	4	3	March								
T034089	4	99-B310	99	1999	4	BB	BOD	1999-04-02	7	2100	435	38	42	0.21	0.09	0.1	1	624	26.6	1	0.453333333333333	20	CentralValleyfa	0.99921788	CentralValleysp	0.00078183	EVancouverIs	1.8e-07	CentralValleyfa--Feather_H_fa	75	-24.245986	1.224174	0.8954	4	4	April								
T034090	4	99-B312	99	1999	4	BB	BOD	1999-04-02	7	2100	435	38	42	0.21	0.09	0.1	1	631	26.9	1	0.329787234042553	1	CentralValleyfa	0.99995831	CentralValleysp	4.169e-05	CentralValleywi	0	CentralValleyfa--Feather_H_fa	94	-32.090014	0.936897	0.8237	4	4	April	37103	062542	1996	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.02
T034091	5	99-B313	99	1999	4	BB	BOD	1999-04-08	7	2100	435	38	42	0.21	0.09	0.1	1	658	28	1	0.344086021505376	2	CentralValleyfa	0.99995541	CentralValleysp	4.459e-05	CentralValleywi	0	CentralValleyfa--Feather_H_fa	93	-31.374449	1.111266	0.8722	5	4	April								
T034092	5	99-B315	99	1999	4	BB	BOD	1999-04-08	7	2100	435	38	42	0.21	0.09	0.1	1	587	25.1	1	0.32258064516129	2	CentralValleyfa	0.99911367	CentralValleysp	0.00087902	LColumbiaRsp	4.55e-06	CentralValleyfa--Feather_H_fa	93	-31.010852	1.307902	0.9137	5	4	April								
T034093	5	99-B316	99	1999	4	BB	BOD	1999-04-10	7	2100	435	38	42	0.21	0.09	0.1	1	630	26.9	1	0.404255319148936	1	CentralValleyfa	0.99841999	CentralValleysp	0.00157999	LColumbiaRsp	2e-08	CentralValleyfa--Butte_Cr_fa	94	-36.171281	-0.94335	0.1732	5	4	April								
T034094	5	99-B317	99	1999	4	BB	BOD	1999-04-10	7	2100	435	38	42	0.21	0.09	0.1	1	669	28.5	1	0.268817204301075	2	CentralValleyfa	0.99999918	CentralValleysp	8.2e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	93	-33.882867	-0.116121	0.435	5	4	April								
T034095	5	99-B321	99	1999	4	BB	BOD	1999-04-10	7	2100	435	38	42	0.21	0.09	0.1	1	586	25.1	1	0.387096774193548	2	CentralValleyfa	0.99996842	CentralValleysp	2.144e-05	DeschutesRfa	9.6e-06	CentralValleyfa--Feather_H_fa	93	-34.709654	-0.434512	0.3204	5	4	April								
T034096	6	99-B322	99	1999	4	BB	BOD	1999-04-11	7	2100	435	38	42	0.21	0.09	0.1	1	621	26.5	2	0.378947368421053	0	CentralValleyfa	0.99888563	CentralValleysp	0.00111437	CentralValleywi	0	CentralValleyfa--Mokelumne_R_fa	95	-36.182805	-0.692823	0.238	6	4	April								
T034097	6	99-B324	99	1999	4	BB	BOD	1999-04-11	7	2100	435	38	42	0.21	0.09	0.1	1	812	34.3	1	0.336842105263158	0	CentralValleyfa	0.99999735	CentralValleysp	2.65e-06	CentralValleywi	0	CentralValleyfa--Mokelumne_R_fa	95	-34.406137	0.093413	0.5196	6	4	April								
T034098	6	99-B330	99	1999	4	BB	BOD	1999-04-14	7	2100	435	38	42	0.21	0.09	0.1	1	676	28.8	2	0.326315789473684	0	CentralValleyfa	0.99931567	CentralValleysp	0.00068373	LColumbiaRsp	4.6e-07	CentralValleyfa--Mokelumne_R_fa	95	-33.280515	0.622191	0.7266	6	4	April								
T034099	6	99-B333	99	1999	4	BB	BOD	1999-04-14	7	2100	435	38	42	0.21	0.09	0.1	1	727	30.8	2	0.357894736842105	0	CentralValleyfa	0.99321574	CentralValleysp	0.00678415	UColumbiaRsufa	5e-08	CentralValleyfa--Mill_Cr_fa	95	-38.068974	-1.672306	0.0535	6	4	April								
T034100	6	99-B335	99	1999	4	BB	BOD	1999-04-14	7	2100	435	38	42	0.21	0.09	0.1	1	595	25.4	2	0.409090909090909	7	CentralValleyfa	0.99596317	CentralValleysp	0.00403683	CentralValleywi	0	CentralValleyfa--Mokelumne_R_fa	88	-36.321118	-2.137112	0.022	6	4	April								
T034101	6	99-B336	99	1999	4	BB	BOD	1999-04-14	7	2100	435	38	42	0.21	0.09	0.1	1	653	27.8	2	0.451612903225806	2	CentralValleyfa	0.99359343	CentralValleysp	0.00640656	CentralValleywi	0	CentralValleyfa--Mokelumne_R_fa	93	-31.334718	1.157109	0.8821	6	4	April								
T034102	6	99-B337	99	1999	4	BB	BOD	1999-04-14	7	2100	435	38	42	0.21	0.09	0.1	1	595	25.4	2	0.461538461538462	17	CentralValleyfa	0.99849645	CentralValleysp	0.00150352	UColumbiaRsufa	2e-08	CentralValleyfa--Mokelumne_R_fa	78	-23.936771	1.879444	0.9809	6	4	April								
T034103	6	99-B341	99	1999	4	BB	BOD	1999-04-14	7	2100	435	38	42	0.21	0.09	0.1	1	577	24.7	2	0.340425531914894	1	CentralValleyfa	0.97134893	CentralValleysp	0.02864169	DeschutesRfa	8.11e-06	CentralValleyfa--Mokelumne_R_fa	94	-33.463882	0.37661	0.6333	6	4	April								
T034104	7	99-B342	99	1999	4	BB	BOD	1999-04-18	8	4160	1584	151	68	0.38	0.1	0.04	1	733	31.1	1	0.368421052631579	0	CentralValleyfa	0.99995344	CentralValleysp	4.652e-05	DeschutesRfa	2e-08	CentralValleyfa--Mokelumne_R_fa	95	-31.721524	1.339429	0.9183	7	4	April								
T034105	7	99-B344	99	1999	4	BB	BOD	1999-04-18	8	4160	1584	151	68	0.38	0.1	0.04	1	655	27.9	1	0.481012658227848	16	CentralValleyfa	0.99623945	CentralValleysp	0.00376055	DeschutesRfa	1e-08	CentralValleyfa--Mokelumne_R_fa	79	-26.292207	1.150967	0.877	7	4	April								
T034107	7	99-B350	99	1999	4	BB	BOD	1999-04-24	8	4160	1584	151	68	0.38	0.1	0.04	1	746	31.6	2	0.436170212765957	1	CentralValleyfa	0.99986557	CentralValleysp	0.00013432	DeschutesRfa	1e-07	CentralValleyfa--Mokelumne_R_fa	94	-35.309673	-0.482118	0.3025	7	4	April								
T034109	7	99-B355	99	1999	4	BB	BOD	1999-04-24	8	4160	1584	151	68	0.38	0.1	0.04	1	678	28.8	1	0.326315789473684	0	CentralValleyfa	0.99998245	CentralValleysp	1.755e-05	CentralValleywi	0	CentralValleyfa--Mokelumne_R_fa	95	-32.284015	1.075318	0.8632	7	4	April								
T034110	14	99-B357	99	1999	6	BB	BOD	1999-06-12	11	4909	1356	129	38	0.28	0.1	0.03	1	894	37.7	2	0.340659340659341	4	CentralValleyfa	0.99963104	CentralValleysp	0.00036895	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	91	-29.504188	1.55541	0.9517	14	6	June								
T034111	14	99-B360	99	1999	6	BB	BOD	1999-06-12	11	4909	1356	129	38	0.28	0.1	0.03	1	773	32.7	2	0.4	0	CentralValleyfa	0.86153191	CentralValleysp	0.13846809	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-37.144556	-1.226775	0.1152	14	6	June								
T034112	14	99-B361	99	1999	6	BB	BOD	1999-06-12	11	4909	1356	129	38	0.28	0.1	0.03	1	857	36.2	2	0.378947368421053	0	CentralValleyfa	0.99987596	CentralValleysp	0.00012404	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-31.677755	1.266444	0.9049	14	6	June								
T034113	15	99-B363	99	1999	6	BB	BOD	1999-06-13	11	4909	1356	129	38	0.28	0.1	0.03	1	807	34.1	1	0.357894736842105	0	CentralValleyfa	0.99974993	CentralValleysp	0.00025007	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.011716	0.235184	0.5707	15	6	June								
T034115	15	99-B366	99	1999	6	BB	BOD	1999-06-13	11	4909	1356	129	38	0.28	0.1	0.03	1	740	31.4	1	0.252631578947368	0	CentralValleyfa	0.99730827	CentralValleysp	0.00269173	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.391548	-0.414425	0.3257	15	6	June								
T034116	15	99-B372	99	1999	6	BB	BOD	1999-06-16	12	5777	1491	119	72	0.26	0.08	0.05	1	853	36	2	0.378947368421053	0	CentralValleyfa	0.99407777	CentralValleysp	0.00592223	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-37.215805	-1.241502	0.1133	15	6	June								
T034117	16	99-B374	99	1999	6	BB	BOD	1999-06-24	12	5777	1491	119	72	0.26	0.08	0.05	1	830	35.1	2	0.361702127659574	1	CentralValleyfa	0.99993311	CentralValleysp	6.689e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-37.212977	-1.4747	0.0777	16	6	June								
T034118	16	99-B377	99	1999	6	BB	BOD	1999-06-24	12	5777	1491	119	72	0.26	0.08	0.05	1	845	35.7	2	0.273684210526316	0	CentralValleyfa	0.99881773	CentralValleysp	0.00118028	DeschutesRfa	1.99e-06	CentralValleyfa--Butte_Cr_fa	95	-35.517233	-0.455947	0.3049	16	6	June								
T034120	16	99-B381	99	1999	6	BB	BOD	1999-06-24	12	5777	1491	119	72	0.26	0.08	0.05	1	714	30.3	2	0.393617021276596	1	CentralValleyfa	0.99857638	CentralValleysp	0.00142362	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-32.922402	0.542341	0.6926	16	6	June								
T034122	16	99-B390	99	1999	6	BB	BOD	1999-06-24	12	5777	1491	119	72	0.26	0.08	0.05		752	31.9	2	0.362637362637363	4	CentralValleyfa	0.99545841	CentralValleysp	0.00454159	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	91	-35.15006	-1.06245	0.1485	16	6	June								
T034123	16	99-B401	99	1999	6	BB	BOD	1999-06-25	12	5777	1491	119	72	0.26	0.08	0.05	1	579	24.8	1	0.353658536585366	13	CentralValleyfa	0.99899072	CentralValleysp	0.00100911	LColumbiaRsp	1.3e-07	CentralValleyfa--Butte_Cr_fa	82	-27.347857	1.307362	0.9148	16	6	June								
T034124	16	99-B403	99	1999	6	BB	BOD	1999-06-26	12	5777	1491	119	72	0.26	0.08	0.05	1	660	28.1	1	0.389473684210526	0	CentralValleyfa	0.99725108	CentralValleysp	0.00274892	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-36.216223	-0.793427	0.209	16	6	June								
T034125	16	99-B405	99	1999	6	BB	BOD	1999-06-26	12	5777	1491	119	72	0.26	0.08	0.05	1	805	34	1	0.315789473684211	0	CentralValleyfa	0.99990239	CentralValleysp	9.761e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-31.221172	1.510988	0.9452	16	6	June								
T034126	16	99-B406	99	1999	6	BB	BOD	1999-06-26	12	5777	1491	119	72	0.26	0.08	0.05	1	808	34.2	1	0.273684210526316	0	CentralValleyfa	0.70202951	CentralValleysp	0.29796361	LColumbiaRsp	4.63e-06	CentralValleyfa--Butte_Cr_fa	95	-34.048933	0.213596	0.5593	16	6	June								
T034127	16	99-B407	99	1999	6	BB	BOD	1999-06-26	12	5777	1491	119	72	0.26	0.08	0.05	1	918	38.7	1	0.305263157894737	0	CentralValleyfa	0.999164	CentralValleysp	0.00083577	LColumbiaRfa	1.3e-07	CentralValleyfa--Butte_Cr_fa	95	-36.265045	-0.78685	0.2101	16	6	June								
T034128	16	99-B408	99	1999	6	BB	BOD	1999-06-26	12	5777	1491	119	72	0.26	0.08	0.05	1	771	32.6	1	0.294736842105263	0	CentralValleyfa	0.9834201	CentralValleysp	0.0165799	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.22981	0.141057	0.537	16	6	June								
T034129	17	99-B414	99	1999	6	BB	BOD	1999-06-27	12	5777	1491	119	72	0.26	0.08	0.05	1	736	31.2	2	0.305263157894737	0	CentralValleyfa	0.99036436	CentralValleysp	0.00963553	UColumbiaRsufa	6e-08	CentralValleyfa--Butte_Cr_fa	95	-36.813378	-1.045638	0.1455	17	6	June								
T034130	17	99-B423	99	1999	6	BB	BOD	1999-06-27	12	5777	1491	119	72	0.26	0.08	0.05	1	586	25.1	2	0.305263157894737	0	CentralValleyfa	0.99682238	CentralValleysp	0.00317761	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.645007	-0.511115	0.2878	17	6	June								
T034132	17	99-B443	99	1999	7	BB	BOD	1999-07-03	13	15704	3497	275	54	0.22	0.08	0.02	1	675	28.7	1	0.326315789473684	0	CentralValleyfa	0.98099816	CentralValleysp	0.01900181	DeschutesRfa	2e-08	CentralValleyfa--Butte_Cr_fa	95	-32.97746	0.712988	0.754	17	7	July								
T034133	17	99-B445	99	1999	7	BB	BOD	1999-07-03	13	15704	3497	275	54	0.22	0.08	0.02	1	733	31.1	1	0.368421052631579	0	CentralValleyfa	0.99994711	CentralValleysp	5.289e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-32.353932	0.977722	0.8352	17	7	July								
T034134	18	99-B446	99	1999	7	BB	BOD	1999-07-08	13	15704	3497	275	54	0.22	0.08	0.02	1	831	35.1	2	0.368421052631579	0	CentralValleyfa	0.99985545	CentralValleysp	0.00014455	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-33.80356	0.31337	0.6012	18	7	July								
T034135	18	99-B470	99	1999	7	BB	BOD	1999-07-10	13	15704	3497	275	54	0.22	0.08	0.02		570	24.4	1	0.373626373626374	4	CentralValleyfa	0.99875991	CentralValleysp	0.00124009	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	91	-32.395181	0.139415	0.535	18	7	July								
T034136	18	99-B472	99	1999	7	BB	BOD	1999-07-10	13	15704	3497	275	54	0.22	0.08	0.02	1	695	29.5	1	0.414893617021277	1	CentralValleyfa	0.98034356	CentralValleysp	0.01965644	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-31.682023	1.149474	0.8803	18	7	July								
T034137	18	99-B473	99	1999	7	BB	BOD	1999-07-10	13	15704	3497	275	54	0.22	0.08	0.02	1	805	34	1	0.419753086419753	14	CentralValleyfa	0.98606775	CentralValleysp	0.01393224	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	81	-28.464328	0.448908	0.6567	18	7	July								
T034138	19	99-B484	99	1999	7	BB	BOD	1999-07-13	13	15704	3497	275	54	0.22	0.08	0.02	1	612	26.1	2	0.336842105263158	0	CentralValleyfa	0.99996064	CentralValleysp	3.936e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-32.903146	0.740082	0.762	19	7	July								
