ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T034348	17	99-E722	99	1999	7	SF	BER	1999-07-01	13	15704	3497	275	54	0.22	0.08	0.02	1	755	32	1	0.5625	15	CentralValleyfa	0.99867933	CentralValleysp	0.00131965	DeschutesRfa	1.01e-06	CentralValleyfa--Butte_Cr_fa	80	-24.226343	2.256926	0.9946	17	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T034369	23	99-E874	99	1999	8	SF	BER	1999-08-10	15	6168	1556	78	67	0.25	0.05	0.04	1	710	30.1	1	0.459459459459459	21	CentralValleyfa	0.99998332	CentralValleysp	1.658e-05	DeschutesRfa	1e-07	CentralValleyfa--Butte_Cr_fa	74	-25.218758	0.561515	0.7029	23	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T034378	23	99-E920	99	1999	8	SF	BER	1999-08-14	15	6168	1556	78	67	0.25	0.05	0.04	1	505	21.7	1	0.716049382716049	14	CentralValleyfa	0.99545235	CentralValleysp	0.00454764	LColumbiaRsp	1e-08	CentralValleyfa--Butte_Cr_fa	81	-28.259133	0.353719	0.6215	23	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T034453	32	99-E1059	99	1999	10	SF	BER	1999-10-10	19	1470	325	59	48	0.22	0.18	0.15	1	585	25	1	0.133333333333333	50	CentralValleyfa	0.99999716	CentralValleysp	2.81e-06	UColumbiaRsufa	2e-08	CentralValleyfa--Sacramento_R_lf	45	-19.19661	-2.16262	0.0263	32	10	October	NA	NA	NA	NA	NA	NA	NA	NA
T034542	21	99-F373	99	1999	7	FB	SHC	1999-07-31	14	1622	512	27	34	0.32	0.05	0.07	1	740	31.4	2	0	92	CentralValleyfa	0.85985543	NCaliforniaSOregonCoast	0.04400433	KlamathR	0.02939447	CentralValleyfa--Butte_Cr_fa	3	-1.96962	-2.095812	0.0528	21	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T034643	23	99-G612	99	1999	8	EU	FLD	1999-08-08	15	1335	297	7	46	0.22	0.02	0.15	1	719	30.5	2	0.647058823529412	10	CentralValleyfa	0.99999724	CentralValleysp	2.76e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	85	-26.975789	1.789651	0.9755	23	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T034651	23	99-G633	99	1999	8	CR	CRD	1999-08-13	15	443	111	6	24	0.25	0.05	0.22	1	765	32.4	2	0.630952380952381	11	CentralValleyfa	0.91555482	MidOregonCoast	0.07018929	CaliforniaCoast	0.00477689	CentralValleyfa--Butte_Cr_fa	84	-33.962669	-1.563917	0.066	23	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T034682	1	99-H501	99	1999	3	MO	SCR	1999-03-13	5	404	111	0	29	0.27	0	0.26	1	610	26	2	0.730337078651685	6	CentralValleyfa	0.5422999	MidOregonCoast	0.33840856	CaliforniaCoast	0.11289334	MidOregonCoast--Umpqua_sp	89	-34.439164	-0.370162	0.3388	1	3	March	38001	0601060208	1996	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.1
T034707	8	99-H564	99	1999	4	SF	PRI	1999-04-25	8	4160	1584	151	68	0.38	0.1	0.04	1	756	32	1	0.432432432432432	21	CentralValleyfa	0.97647717	CentralValleysp	0.02348367	SPugetSound	1.53e-05	CentralValleyfa--Feather_H_fa	74	-30.672662	-1.786886	0.0442	8	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T034768	17	99-H793	99	1999	7	SF	PRI	1999-07-01	13	15704	3497	275	54	0.22	0.08	0.02	1	432	18.8	2	0.402777777777778	23	CentralValleyfa	0.99996789	CentralValleysp	2.987e-05	NPugetSound	1.16e-06	CentralValleyfa--Butte_Cr_fa	72	-30.956603	-2.333018	0.0165	17	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T034805	15	99-I013	99	1999	6	EU	TRD	1999-06-13	11	618	143	8	35	0.23	0.06	0.24	1	690	29.3	2	0.651162790697674	9	CentralValleyfa	0.99831087	CentralValleysp	0.00153938	DeschutesRfa	0.00010751	CentralValleyfa--Butte_Cr_fa	86	-34.625556	-1.778585	0.0459	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T034822	17	99-I052	99	1999	6	EU	TRD	1999-06-28	12	1532	341	18	51	0.22	0.05	0.15	1	680	28.9	1	0.0975609756097561	54	CentralValleyfa	0.90707782	LColumbiaRsp	0.04747937	CentralValleysp	0.03182666	CentralValleyfa--Butte_Cr_fa	41	-19.073801	-2.520396	0.0131	17	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T034882	23	99-I163	99	1999	8	EU	TRH	1999-08-13	15	1335	297	7	46	0.22	0.02	0.15	1	897	37.8	2	0.604651162790698	9	CentralValleyfa	0.9797394	CentralValleysp	0.02025941	DeschutesRfa	1.17e-06	CentralValleyfa--Butte_Cr_fa	86	-30.407195	0.427933	0.6548	23	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T034895	26	99-I202	99	1999	9	EU	TRH	1999-09-04	17	76	13	1	10	0.17	0.08	0.77	1	756	32	2	0.719512195121951	13	CentralValleyfa	0.97681117	DeschutesRfa	0.01478599	LColumbiaRsp	0.00417549	CentralValleyfa--Butte_Cr_fa	82	-30.003014	0.149574	0.541	26	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T034914	1	99-J205	99	1999	3	MO	MON	1999-03-13	5	404	111	0	29	0.27	0	0.26	1	640	27.3	1	0.588235294117647	10	CentralValleyfa	0.99037181	CentralValleysp	0.00933107	DeschutesRfa	0.00027716	CentralValleyfa--Feather_H_fa	85	-28.270147	1.25087	0.9021	1	3	March	NA	NA	NA	NA	NA	NA	NA	NA
T034950	7	99-J264	99	1999	4	SF	PRI	1999-04-18	8	4160	1584	151	68	0.38	0.1	0.04	1	694	29.5	2	0.63855421686747	12	CentralValleyfa	0.9994743	CentralValleysp	0.00052569	CentralValleywi	0	CentralValleyfa--Feather_H_fa	83	-23.058875	3.533506	1	7	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T034961	25	99-J333	99	1999	8	BB	BOD	1999-08-27	16	5402	1401	72	43	0.26	0.05	0.03	1	802	33.9	2	0.595238095238095	11	LColumbiaRfa	0.51640547	CentralValleyfa	0.36040372	MidOregonCoast	0.10304243	LColumbiaRfa--Cowlitz_H_fa	84	-32.374555	-1.124636	0.1308	25	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T034974	5	99-K432	99	1999	4	SF	SAU	1999-04-07	7	2100	435	38	42	0.21	0.09	0.1	1	745	31.6	1	0.333333333333333	29	CentralValleyfa	0.99919678	CentralValleysp	0.00080285	DeschutesRfa	1.7e-07	CentralValleyfa--Butte_Cr_fa	66	-20.478829	2.203057	0.9952	5	4	April	39024	0501020115	1995	Fall	COLEMAN NFH	COLEMAN NFH	H	13.32
T034995	24	99-K496	99	1999	8	SF	SAU	1999-08-15	15	6168	1556	78	67	0.25	0.05	0.04	1	431	18.7	1	0.654761904761905	11	CentralValleyfa	0.99938633	CentralValleysp	0.00061367	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	84	-27.682367	1.174275	0.8817	24	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T035063	15	99-L545	99	1999	6	SF	SNF	1999-06-13	11	4909	1356	129	38	0.28	0.1	0.03	1	870	36.7	1	0.581395348837209	9	CentralValleyfa	0.99430466	CentralValleysp	0.00569495	DeschutesRfa	3.1e-07	CentralValleyfa--Butte_Cr_fa	86	-28.977708	0.922102	0.8241	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T035069	32	99-L766	99	1999	10	SF	SNF	1999-10-10	19	1470	325	59	48	0.22	0.18	0.15	1	880	37.1	1	0.649122807017544	38	CentralValleyfa	0.9915411	CentralValleysp	0.00845857	DeschutesRfa	1.6e-07	CentralValleyfa--Butte_Cr_fa	57	-19.166131	1.094628	0.8683	32	10	October	37525	054126	1996	Late Fall	SACRA.R, ABO FE	COLEMAN NFH	H	1.02
T035210	16	99-M251	99	1999	6	MO	SCR	1999-06-21	12	953	186	8	58	0.2	0.04	0.31	1	845	35.7	2	0.606741573033708	6	CentralValleyfa	0.99972374	CentralValleysp	0.0002762	DeschutesRfa	5e-08	CentralValleyfa--Battle_Cr	89	-30.5927	0.794061	0.7828	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T035243	22	99-M314	99	1999	8	MO	MON	1999-08-01	15	587	171	11	62	0.29	0.06	0.36	1	461	19.9	1	0.574712643678161	8	CentralValleyfa	0.99603026	CentralValleysp	0.00396974	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	87	-27.94334	1.436103	0.9344	22	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T035271	25	99-M342	99	1999	8	MO	MON	1999-08-25	16	465	66	5	40	0.14	0.08	0.61	1	585	25	2	0.566666666666667	5	CentralValleyfa	0.99937598	CentralValleysp	0.00062402	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	90	-28.527457	1.82496	0.9767	25	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T035446	16	99-S515	99	1999	6	SF	PRI	1999-06-20	12	5777	1491	119	72	0.26	0.08	0.05	1	850	35.9	2	0.616279069767442	9	CentralValleyfa	0.99973243	CentralValleysp	0.00026664	DeschutesRfa	8.5e-07	CentralValleyfa--Butte_Cr_fa	86	-30.283911	0.328773	0.6116	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T035511	14	99-V116	99	1999	6	MO	MOS	1999-06-12	11	1324	252	22	55	0.19	0.09	0.22	1	810	34.2	1	0.5875	15	CentralValleyfa	0.99998911	CentralValleysp	1.089e-05	CentralValleywi	0	CentralValleyfa--Battle_Cr	80	-23.871089	2.391219	0.9972	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T035531	16	99-V136	99	1999	6	MO	SCR	1999-06-26	12	953	186	8	58	0.2	0.04	0.31	1	805	34	1	0.63013698630137	22	CentralValleyfa	0.9999656	CentralValleysp	3.44e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	73	-23.462931	1.697663	0.97	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T035537	17	99-V142	99	1999	7	MO	SCR	1999-07-01	13	1308	315	24	56	0.24	0.08	0.18	1	750	31.8	2	0.6	5	CentralValleyfa	0.9999875	CentralValleysp	1.207e-05	MidOregonCoast	1.2e-07	CentralValleyfa--Butte_Cr_fa	90	-29.637857	1.438925	0.9341	17	7	July	NA	NA	NA	NA	NA	NA	NA	NA
