ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T037576	20	00-O146	0	2000	8	EU	KGS	2000-08-11	15	3107	767	30	45	0.25	0.04	0.06	1	672	28.6	2	0.646341463414634	13	CentralValleyfa	0.90517948	MidOregonCoast	0.09407077	RogueR	0.00037589	CentralValleyfa--Butte_Cr_fa	82	-31.661165	-0.724929	0.2279	20	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T037578	20	00-O153	0	2000	8	EU	KGS	2000-08-11	15	3107	767	30	45	0.25	0.04	0.06	1	562	24.1	2	0.710526315789474	19	RogueR	0.7591333	MidOregonCoast	0.23345678	KlamathR	0.00524921	RogueR--Applegate_Cr	76	-31.610096	-1.906955	0.0354	20	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T037587	22	00-O176	0	2000	8	CR	CRD	2000-08-21	16	176	45	3	8	0.26	0.07	0.18	1	740	31.4	2	0.605263157894737	19	CentralValleyfa	0.99039537	CentralValleysp	0.00956329	DeschutesRfa	1.908e-05	CentralValleyfa--Butte_Cr_fa	76	-30.395928	-1.345118	0.099	22	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T037592	22	00-O184	0	2000	8	FB	SHC	2000-08-26	16	2998	892	15	49	0.3	0.02	0.05	1	788	33.3	2	0.632183908045977	8	CentralValleyfa	0.99891667	CentralValleysp	0.0010832	DeschutesRfa	1.1e-07	CentralValleyfa--Butte_Cr_fa	87	-30.696473	0.371582	0.6257	22	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T037683	12	00-Q041	0	2000	6	EU	TRD	2000-06-13	11	1320	322	9	50	0.24	0.03	0.16	1	745	31.6	2	0.5	89	RogueR	0.67985526	CaliforniaCoast	0.11969987	CentralValleyfa	0.04582672	RogueR--Applegate_Cr	6	-4.098588	-3.290719	0.0066	12	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T037700	15	00-Q067	0	2000	7	EU	FLD	2000-07-02	13	1231	283	12	42	0.23	0.04	0.15	1	635	27.1	2	0.666666666666667	8	CentralValleyfa	0.99880266	CentralValleysp	0.00101735	CaliforniaCoast	0.00017651	CentralValleyfa--Butte_Cr_fa	87	-29.795537	0.875272	0.8062	15	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T037707	15	00-Q074	0	2000	7	EU	KGS	2000-07-05	13	1231	283	12	42	0.23	0.04	0.15	1	720	30.6	2	0.629213483146067	6	KlamathR	0.57080636	RogueR	0.42646055	MidOregonCoast	0.00272743	KlamathR--Klamath_IGH_fa	89	-34.271337	-2.613969	0.0089	15	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T037845	3	00-S104	0	2000	4	SF	PRI	2000-04-15	7	1702	953	25	32	0.56	0.03	0.03	1	615	26.3	1	0.102564102564103	56	CentralValleyfa	0.81744296	SnakeRfa	0.08433461	UColumbiaRsufa	0.05743616	CentralValleyfa--Battle_Cr	39	-17.269558	-1.919071	0.0403	3	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T037848	5	00-S156	0	2000	4	SF	PRI	2000-04-25	8	3901	1470	43	78	0.38	0.03	0.05	1	723	30.7	2	0.125	31	CentralValleyfa	0.99669284	CentralValleysp	0.00283427	RogueR	0.00045773	CentralValleyfa--Butte_Cr_fa	64	-31.079483	-4.199342	2e-04	5	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T037866	9	00-S197	0	2000	5	SF	PRI	2000-05-23	10	6209	1923	57	66	0.31	0.03	0.03	1	659	28.1	2	0.662650602409639	12	CentralValleyfa	0.99909447	MidOregonCoast	0.00085148	DeschutesRfa	3.585e-05	CentralValleyfa--Butte_Cr_fa	83	-30.719344	-0.058028	0.4541	9	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T037908	1	00-T003	0	2000	4	MO	SCR	2000-04-01	7	11142	2652	112	62	0.24	0.04	0.02	1	641	27.3	2	0.647058823529412	10	CentralValleyfa	0.99983559	CentralValleysp	0.00016415	DeschutesRfa	1.9e-07	CentralValleyfa--Butte_Cr_fa	85	-31.964191	-0.653631	0.2508	1	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T038054	19	00-T503	0	2000	8	MO	MON	2000-08-02	15	1084	371	19	47	0.34	0.05	0.13	1	489	21.1	1	0.563218390804598	8	CentralValleyfa	0.99950962	CentralValleysp	0.00049038	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	87	-30.122386	0.861351	0.8012	19	8	August	NA	NA	NA	NA	NA	NA	NA	NA
