ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T032297	12	98-A013	98	1998	5	EU	KGS	1998-05-27	10	541	104	3	46	0.19	0.03	0.44	1	802	34	2	0.352941176470588	10	CentralValleyfa	0.99979364	CentralValleysp	0.00020587	DeschutesRfa	4.7e-07	CentralValleyfa--Feather_H_sp	85	-32.815351	-0.909907	0.1795	12	5	May								
T032298	12	98-A014	98	1998	5	EU	KGS	1998-05-27	10	541	104	3	46	0.19	0.03	0.44	1	627	27	2	0.395604395604396	4	CentralValleyfa	0.99942565	CentralValleysp	0.00057367	DeschutesRfa	4.6e-07	CentralValleyfa--Feather_H_sp	91	-33.34753	-0.158595	0.4184	12	5	May								
T032299	12	98-A015	98	1998	5	EU	KGS	1998-05-27	10	541	104	3	46	0.19	0.03	0.44	1	516	22	1	0.457446808510638	1	CentralValleyfa	0.99999566	CentralValleysp	4.34e-06	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-36.340198	-0.9969	0.1573	12	5	May								
T032300	12	98-A016	98	1998	5	EU	KGS	1998-05-28	10	541	104	3	46	0.19	0.03	0.44	1	544	23	1	0.344444444444444	5	KlamathR	0.99999996	RogueR	4e-08	CentralValleysp	0	KlamathR--Trinity_H_sp	90	-26.341383	0.847062	0.7978	12	5	May								
T032301	12	98-A017	98	1998	5	EU	KGS	1998-05-28	10	541	104	3	46	0.19	0.03	0.44	1	527	23	1	0.382978723404255	1	CentralValleyfa	0.99999836	CentralValleysp	1.64e-06	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-35.943515	-0.795332	0.2083	12	5	May								
T032302	12	98-A018	98	1998	5	EU	KGS	1998-05-28	10	541	104	3	46	0.19	0.03	0.44	1	604	26	1	0.344086021505376	2	CentralValleyfa	0.9997994	CentralValleysp	0.0002006	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	93	-37.392301	-1.60701	0.0612	12	5	May								
T032303	12	98-A019	98	1998	5	EU	KGS	1998-05-28	10	541	104	3	46	0.19	0.03	0.44	1	727	31	1	0.414893617021277	1	CentralValleyfa	0.99919448	CentralValleysp	0.00070394	DeschutesRfa	9.449e-05	CentralValleyfa--Feather_H_sp	94	-33.073221	0.519038	0.6822	12	5	May								
T032304	12	98-A020	98	1998	5	EU	KGS	1998-05-29	10	541	104	3	46	0.19	0.03	0.44	1	697	30	2	0.414893617021277	1	CentralValleyfa	0.99997852	CentralValleysp	2.148e-05	CentralValleywi	0	CentralValleyfa--Mokelumne_R_fa	94	-32.580361	0.765947	0.7768	12	5	May								
T032305	12	98-A021	98	1998	5	EU	KGS	1998-05-29	10	541	104	3	46	0.19	0.03	0.44	1	603	26	2	0.348314606741573	6	CentralValleyfa	0.9996143	CentralValleysp	0.00038447	DeschutesRfa	1.22e-06	CentralValleyfa--Feather_H_sp	89	-31.832658	0.215173	0.5673	12	5	May								
T032306	12	98-A022	98	1998	5	EU	KGS	1998-05-29	10	541	104	3	46	0.19	0.03	0.44	1	617	26	2	0.301075268817204	2	KlamathR	0.99999999	RogueR	1e-08	CentralValleysp	0	KlamathR--Trinity_H_sp	93	-32.033199	-1.11819	0.1342	12	5	May								
T032307	12	98-A023	98	1998	5	EU	KGS	1998-05-29	10	541	104	3	46	0.19	0.03	0.44	1	750	32	2	0.352272727272727	7	CentralValleyfa	0.99999785	CentralValleysp	2.14e-06	CentralValleywi	0	CentralValleyfa--Mokelumne_R_fa	88	-30.181905	0.836547	0.7994	12	5	May								
T032309	13	98-A025	98	1998	5	EU	FLD	1998-05-31	10	541	104	3	46	0.19	0.03	0.44	1	645	27	2	0.337209302325581	9	CentralValleyfa	0.99218378	CentralValleysp	0.00781622	CentralValleywi	0	CentralValleyfa--Feather_H_sp	86	-32.23592	-0.434869	0.3157	13	5	May								
T032310	13	98-A026	98	1998	5	EU	FLD	1998-05-31	10	541	104	3	46	0.19	0.03	0.44	1	684	29	2	0.387096774193548	2	CentralValleyfa	0.99875343	CentralValleysp	0.00124648	DeschutesRfa	9e-08	CentralValleyfa--Feather_H_sp	93	-34.88086	-0.457936	0.3105	13	5	May								
T032311	13	98-A027	98	1998	5	EU	FLD	1998-05-31	10	541	104	3	46	0.19	0.03	0.44	1	602	26	2	0.404255319148936	1	CentralValleyfa	0.99999902	CentralValleysp	9.8e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-32.333516	0.798724	0.7829	13	5	May								
T032312	13	98-A028	98	1998	5	EU	FLD	1998-05-31	10	541	104	3	46	0.19	0.03	0.44	1	597	26	2	0.376344086021505	2	CentralValleyfa	0.99931674	CentralValleysp	0.00068326	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	93	-34.959249	-0.573411	0.2766	13	5	May								
T032313	13	98-A029	98	1998	5	EU	FLD	1998-05-31	10	541	104	3	46	0.19	0.03	0.44	1	605	26	2	0.435294117647059	10	CentralValleyfa	0.9999336	CentralValleysp	6.629e-05	LColumbiaRfa	9e-08	CentralValleyfa--Feather_H_sp	85	-34.025729	-1.454023	0.0809	13	5	May								
T032314	13	98-A030	98	1998	6	EU	FLD	1998-06-02	11	158	42	3	28	0.27	0.07	0.67	1	625	27	2	0.391304347826087	3	CentralValleyfa	0.9998517	CentralValleysp	0.0001483	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	92	-32.977789	0.144117	0.5371	13	6	June								
T032315	13	98-A031	98	1998	6	EU	FLD	1998-06-02	11	158	42	3	28	0.27	0.07	0.67	1	601	26	2	0.368421052631579	0	CentralValleyfa	0.99883765	CentralValleysp	0.00116234	DeschutesRfa	1e-08	CentralValleyfa--Feather_H_sp	95	-35.163144	-0.221259	0.394	13	6	June								
T032316	13	98-A032	98	1998	6	EU	FLD	1998-06-02	11	158	42	3	28	0.27	0.07	0.67	1	665	28	2	0.369565217391304	3	CentralValleyfa	0.99999943	CentralValleysp	5.7e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	92	-31.486771	0.840651	0.7932	13	6	June								
T032317	13	98-A033	98	1998	6	EU	FLD	1998-06-02	11	158	42	3	28	0.27	0.07	0.67	1	469	20	2	0.445652173913043	3	CentralValleyfa	0.99993657	CentralValleysp	6.342e-05	CentralValleywi	0	CentralValleyfa--Feather_H_sp	92	-34.204886	-0.421448	0.3118	13	6	June								
T032318	13	98-A034	98	1998	6	EU	FLD	1998-06-02	11	158	42	3	28	0.27	0.07	0.67	1	590	25	2	0.261363636363636	7	KlamathR	0.99999999	RogueR	1e-08	CentralValleysp	0	KlamathR--Trinity_H_sp	88	-27.389297	0.177639	0.5487	13	6	June								
T032319	13	98-A035	98	1998	6	EU	FLD	1998-06-02	11	158	42	3	28	0.27	0.07	0.67	1	554	24	2	0.413793103448276	8	CentralValleyfa	0.99969462	CentralValleysp	0.00030538	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	87	-33.052288	-0.651286	0.2434	13	6	June								
T032320	13	98-A036	98	1998	6	EU	KGS	1998-06-04	11	158	42	3	28	0.27	0.07	0.67	1	647	28	2	0.344086021505376	2	CentralValleyfa	0.94318914	CentralValleysp	0.05681085	CentralValleywi	0	CentralValleyfa--Feather_H_sp	93	-34.965113	-0.514744	0.2883	13	6	June								
T032321	13	98-A037	98	1998	6	EU	KGS	1998-06-06	11	158	42	3	28	0.27	0.07	0.67	1	547	23	1	0.301075268817204	2	CentralValleyfa	0.99999934	CentralValleysp	6.6e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	93	-36.367137	-1.219206	0.1153	13	6	June								
T032322	14	98-A038	98	1998	6	EU	KGS	1998-06-07	11	158	42	3	28	0.27	0.07	0.67	1	847	36	2	0.344086021505376	2	CentralValleyfa	0.99992467	CentralValleysp	7.533e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	93	-32.717163	0.472415	0.6703	14	6	June								
T032323	14	98-A039	98	1998	6	EU	KGS	1998-06-07	11	158	42	3	28	0.27	0.07	0.67	1	475	21	2	0.450549450549451	4	CentralValleyfa	0.99960497	CentralValleysp	0.00039502	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	91	-30.988883	0.85701	0.7971	14	6	June								
T032324	14	98-A040	98	1998	6	EU	KGS	1998-06-08	11	158	42	3	28	0.27	0.07	0.67	1	607	26	1	0.446808510638298	1	CentralValleyfa	0.94128895	CentralValleysp	0.05871088	DeschutesRfa	1.1e-07	CentralValleyfa--Butte_Cr_fa	94	-38.124956	-1.876416	0.0393	14	6	June								
T032325	14	98-A041	98	1998	6	EU	KGS	1998-06-08	11	158	42	3	28	0.27	0.07	0.67	1	570	24	1	0.372093023255814	9	CentralValleyfa	0.99828838	CentralValleysp	0.00171162	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	86	-30.290316	0.284959	0.5934	14	6	June								
T032326	14	98-A042	98	1998	6	EU	KGS	1998-06-08	11	158	42	3	28	0.27	0.07	0.67	1	759	32	2	0.414893617021277	1	CentralValleyfa	0.9997258	CentralValleysp	0.00027418	LColumbiaRsp	1e-08	CentralValleyfa--Butte_Cr_fa	94	-35.488145	-0.642352	0.2545	14	6	June	47403	0601140602	1995	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.02
T032328	16	98-A044	98	1998	6	EU	FLD	1998-06-22	12	312	74	3	34	0.24	0.04	0.46	1	707	30	2	0.308510638297872	1	CentralValleyfa	0.99996994	CentralValleysp	3.006e-05	CentralValleywi	0	CentralValleyfa--Feather_H_fa	94	-35.792129	-0.768599	0.209	16	6	June								
T032329	16	98-A045	98	1998	6	EU	KGS	1998-06-22	12	312	74	3	34	0.24	0.04	0.46	1	639	27	1	0.293478260869565	3	CentralValleyfa	0.99999302	CentralValleysp	6.98e-06	CentralValleywi	0	CentralValleyfa--Feather_H_fa	92	-31.084559	1.028774	0.8469	16	6	June								
T032330	16	98-A046	98	1998	6	EU	KGS	1998-06-22	12	312	74	3	34	0.24	0.04	0.46	1	749	32	1	0.329787234042553	1	CentralValleyfa	0.9999995	CentralValleysp	4.8e-07	DeschutesRfa	2e-08	CentralValleyfa--Feather_H_fa	94	-36.230183	-0.910402	0.1779	16	6	June								
T032331	16	98-A047	98	1998	6	EU	KGS	1998-06-22	12	312	74	3	34	0.24	0.04	0.46	1	760	32	1	0.347368421052632	0	CentralValleyfa	0.98545579	CentralValleysp	0.01454421	CentralValleywi	0	CentralValleyfa--Feather_H_fa	95	-33.808568	0.354058	0.6248	16	6	June								
T032332	16	98-A048	98	1998	6	EU	KGS	1998-06-22	12	312	74	3	34	0.24	0.04	0.46	1	760	32	1	0.377777777777778	5	CentralValleyfa	0.98166377	CentralValleysp	0.01833568	DeschutesRfa	5.4e-07	CentralValleyfa--Feather_H_fa	90	-35.026992	-1.174061	0.1245	16	6	June								
T032333	16	98-A049	98	1998	6	EU	KGS	1998-06-24	12	312	74	3	34	0.24	0.04	0.46	1	694	29	2	0.311111111111111	5	CentralValleyfa	0.99840823	CentralValleysp	0.00159157	LColumbiaRfa	2e-07	CentralValleyfa--Feather_H_fa	90	-35.860567	-1.462429	0.0801	16	6	June								
T032334	16	98-A050	98	1998	6	EU	KGS	1998-06-24	12	312	74	3	34	0.24	0.04	0.46	1	585	25	2	0.43956043956044	4	CentralValleyfa	0.99978894	CentralValleysp	0.00021103	DeschutesRfa	3e-08	CentralValleyfa--Feather_H_fa	91	-33.596573	-0.158457	0.4197	16	6	June	47404	0601060202	1995	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.03
T032335	16	98-A051	98	1998	6	EU	KGS	1998-06-24	12	312	74	3	34	0.24	0.04	0.46	1	794	34	2	0.436170212765957	1	CentralValleyfa	0.99980932	CentralValleysp	0.00019035	UColumbiaRsufa	2.2e-07	CentralValleyfa--Feather_H_fa	94	-37.485507	-1.466742	0.0787	16	6	June								
T032336	16	98-A052	98	1998	6	EU	KGS	1998-06-24	12	312	74	3	34	0.24	0.04	0.46	1	582	25	2	0.436170212765957	1	CentralValleyfa	0.99951343	CentralValleysp	0.00048656	LColumbiaRsp	1e-08	CentralValleyfa--Feather_H_fa	94	-35.258428	-0.526991	0.2819	16	6	June								
T032337	16	98-A053	98	1998	6	EU	KGS	1998-06-24	12	312	74	3	34	0.24	0.04	0.46	1	619	26	2	0.365591397849462	2	CentralValleyfa	0.99999599	CentralValleysp	4.01e-06	CentralValleywi	0	CentralValleyfa--Feather_H_fa	93	-35.291218	-0.710631	0.2314	16	6	June								
T032338	16	98-A054	98	1998	6	EU	KGS	1998-06-24	12	312	74	3	34	0.24	0.04	0.46	1	592	25	2	0.311827956989247	2	CentralValleyfa	0.9967593	CentralValleysp	0.0032407	CentralValleywi	0	CentralValleyfa--Feather_H_fa	93	-36.0954	-1.065543	0.1433	16	6	June								
T032339	16	98-A055	98	1998	6	EU	KGS	1998-06-27	12	312	74	3	34	0.24	0.04	0.46	1	708	30	2	0.361702127659574	1	CentralValleyfa	0.99969609	CentralValleysp	0.00030389	LColumbiaRsp	2e-08	CentralValleyfa--Feather_H_fa	94	-36.526431	-1.090412	0.1417	16	6	June								
T032340	16	98-A056	98	1998	6	EU	KGS	1998-06-27	12	312	74	3	34	0.24	0.04	0.46	1	574	25	2	0.397849462365591	2	CentralValleyfa	0.99994147	CentralValleysp	5.853e-05	CentralValleywi	0	CentralValleyfa--Feather_H_fa	93	-37.360772	-1.50529	0.0737	16	6	June								
T032341	16	98-A057	98	1998	6	EU	KGS	1998-06-27	12	312	74	3	34	0.24	0.04	0.46	1	645	27	1	0.376470588235294	10	CentralValleyfa	0.9996795	CentralValleysp	0.00032049	DeschutesRfa	1e-08	CentralValleyfa--Feather_H_fa	85	-29.168045	0.927941	0.8215	16	6	June								
T032343	17	98-A059	98	1998	6	EU	FLD	1998-06-30	12	312	74	3	34	0.24	0.04	0.46	1	628	27	2	0.329787234042553	1	CentralValleyfa	0.99990805	CentralValleysp	9.195e-05	CentralValleywi	0	CentralValleyfa--Feather_H_fa	94	-28.863089	2.489378	0.9982	17	6	June								
T032344	17	98-A060	98	1998	6	EU	FLD	1998-06-30	12	312	74	3	34	0.24	0.04	0.46	1	594	25	2	0.340659340659341	4	CentralValleyfa	0.99914829	CentralValleysp	0.00085171	CentralValleywi	0	CentralValleyfa--Feather_H_fa	91	-32.518542	0.174289	0.5479	17	6	June								
T032345	17	98-A061	98	1998	6	EU	FLD	1998-06-30	12	312	74	3	34	0.24	0.04	0.46	1	604	26	2	0.297872340425532	1	CentralValleyfa	0.99845193	CentralValleysp	0.00154807	CentralValleywi	0	CentralValleyfa--Feather_H_fa	94	-33.243521	0.397835	0.6379	17	6	June								
T032346	17	98-A062	98	1998	6	EU	FLD	1998-06-30	12	312	74	3	34	0.24	0.04	0.46	1	529	23	2	0.354838709677419	2	CentralValleyfa	0.99986557	CentralValleysp	0.00013167	LColumbiaRfa	2.68e-06	CentralValleyfa--Feather_H_fa	93	-38.967638	-2.391329	0.0161	17	6	June								
T032347	17	98-A063	98	1998	7	EU	KGS	1998-07-02	13	224	71	4	19	0.32	0.06	0.27	1	660	28	1	0.408602150537634	2	CentralValleyfa	0.99993731	CentralValleysp	6.268e-05	CentralValleywi	0	CentralValleyfa--Feather_H_fa	93	-37.02978	-1.474196	0.077	17	7	July								
T032348	34	98-B255	98	1998	10	SF	SAU	1998-10-31	20	712	233	36	14	0.33	0.15	0.06	1	620	26	1	0.397849462365591	2	CentralValleyfa	0.98012661	CentralValleysp	0.01987339	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	93	-36.811363	-1.464009	0.0819	34	10	October	33508	054236	1996	Late Fall	COLEMAN NFH	COLEMAN NFH	H	1.08
T032349	10	98-B001	98	1998	5	SF	PRI	1998-05-13	9	850	248	18	36	0.29	0.07	0.15	1	588	25	1	0.361702127659574	1	CentralValleyfa	0.99463976	CentralValleysp	0.00536024	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-37.238922	-1.462343	0.078	10	5	May								
T032350	10	98-B002	98	1998	5	SF	PRI	1998-05-13	9	850	248	18	36	0.29	0.07	0.15	1	601	26	1	0.348314606741573	6	CentralValleyfa	0.99888566	CentralValleysp	0.00111403	DeschutesRfa	1.3e-07	CentralValleyfa--Feather_H_sp	89	-30.199	1.149906	0.8792	10	5	May								
T032351	10	98-B003	98	1998	5	SF	PRI	1998-05-13	9	850	248	18	36	0.29	0.07	0.15	1	573	25	1	0.273684210526316	0	CentralValleyfa	0.99847311	CentralValleysp	0.00152686	DeschutesRfa	2e-08	CentralValleyfa--Butte_Cr_fa	95	-33.245473	0.574963	0.7019	10	5	May								
T032352	10	98-B004	98	1998	5	SF	PRI	1998-05-13	9	850	248	18	36	0.29	0.07	0.15	1	565	24	1	0.397849462365591	2	CentralValleysp	0.55895232	CentralValleyfa	0.44104768	CentralValleywi	0	CentralValleysp--Butte_Cr_Sp	93	-33.232868	-0.120569	0.4331	10	5	May								
T032353	10	98-B005	98	1998	5	SF	PRI	1998-05-13	9	850	248	18	36	0.29	0.07	0.15	1	631	27	1	0.445652173913043	3	CentralValleyfa	0.98829328	CentralValleysp	0.01170669	DeschutesRfa	3e-08	CentralValleyfa--Butte_Cr_fa	92	-36.001322	-1.112953	0.1363	10	5	May								
T032354	12	98-B006	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	585	25	2	0.4	0	CentralValleyfa	0.99862448	CentralValleysp	0.0013603	MidOregonCoast	8.49e-06	CentralValleyfa--Butte_Cr_fa	95	-36.62642	-0.953896	0.1689	12	5	May								
T032355	12	98-B007	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	740	31	2	0.417582417582418	4	CentralValleyfa	0.99999235	CentralValleysp	6.6e-06	LColumbiaRsp	4e-07	CentralValleyfa--Feather_H_fa	91	-33.563719	-0.260675	0.3791	12	5	May								
T032356	12	98-B010	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	610	26	2	0.43010752688172	2	CentralValleyfa	0.9998471	CentralValleysp	0.00014174	DeschutesRfa	1.083e-05	CentralValleyfa--Butte_Cr_fa	93	-34.257533	-0.278514	0.3665	12	5	May	33602	062936	1995	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.04
T032357	12	98-B011	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	590	25	2	0.274725274725275	4	CentralValleyfa	0.99999798	CentralValleysp	2.02e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	91	-29.048655	1.707796	0.9666	12	5	May								
T032358	12	98-B012	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	560	24	2	0.361702127659574	1	CentralValleyfa	0.99996433	CentralValleysp	3.566e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-32.115121	0.884405	0.8081	12	5	May								
T032359	12	98-B014	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	595	25	2	0.293478260869565	3	CentralValleyfa	0.99990377	CentralValleysp	9.611e-05	LColumbiaRsp	1.2e-07	CentralValleyfa--Butte_Cr_fa	92	-36.158747	-1.301703	0.1021	12	5	May								
T032361	12	98-B020	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	720	31	2	0.365591397849462	2	CentralValleyfa	0.99999164	CentralValleysp	8.36e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	93	-36.37276	-1.196992	0.1212	12	5	May								
T032362	12	98-B022	98	1998	5	SF	PRI	1998-05-30	10	3564	1167	78	74	0.33	0.07	0.06	1	610	26	2	0.279569892473118	2	CentralValleyfa	0.99514069	CentralValleysp	0.00485818	LColumbiaRfa	6.7e-07	CentralValleyfa--Butte_Cr_fa	93	-34.040267	-0.191822	0.4048	12	5	May								
T032363	14	98-B030	98	1998	6	SF	BER	1998-06-13	11	4769	1426	101	48	0.3	0.07	0.03	1	660	28	2	0.284210526315789	0	CentralValleyfa	0.99974496	CentralValleysp	0.00025504	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-37.433402	-1.332574	0.097	14	6	June								
T032364	14	98-B035	98	1998	6	SF	BER	1998-06-13	11	4769	1426	101	48	0.3	0.07	0.03	1	730	31	2	0.445652173913043	3	CentralValleyfa	0.99840073	CentralValleysp	0.00159927	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	92	-32.33973	0.480995	0.6686	14	6	June								
T032365	15	98-B036	98	1998	6	SF	EME	1998-06-14	11	4769	1426	101	48	0.3	0.07	0.03	1	690	29	1	0.308510638297872	1	CentralValleyfa	0.99661463	CentralValleysp	0.00338533	CentralValleywi	4e-08	CentralValleyfa--Battle_Cr	94	-32.682951	0.673654	0.7404	15	6	June	33617	0501020201	1995	Fall	COLEMAN NFH	COLEMAN NFH	H	15.41
T032367	15	98-B042	98	1998	6	SF	BER	1998-06-18	12	7493	1872	119	62	0.25	0.06	0.03	1	570	24	1	0.234042553191489	1	CentralValleyfa	0.98620747	CentralValleysp	0.01379253	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-34.220028	-0.082548	0.4445	15	6	June								
T032368	15	98-B043	98	1998	6	SF	BER	1998-06-18	12	7493	1872	119	62	0.25	0.06	0.03	1	565	24	1	0.308510638297872	1	CentralValleyfa	0.99997133	CentralValleysp	2.867e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-34.139479	0.012416	0.4835	15	6	June								
T032370	15	98-B050	98	1998	6	SF	BER	1998-06-18	12	7493	1872	119	62	0.25	0.06	0.03	1	585	25	1	0.336842105263158	0	CentralValleyfa	0.99999692	CentralValleysp	3.08e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-30.572548	1.775566	0.9731	15	6	June	33624	0601060202	1995	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.03
T032371	15	98-B056	98	1998	6	SF	BER	1998-06-18	12	7493	1872	119	62	0.25	0.06	0.03	1	570	24	1	0.242105263157895	0	CentralValleyfa	0.99968631	CentralValleysp	0.00031368	LColumbiaRsp	1e-08	CentralValleyfa--Butte_Cr_fa	95	-33.989943	0.226204	0.5692	15	6	June								
T032372	18	98-B060	98	1998	7	SF	BER	1998-07-06	13	10236	2265	179	41	0.22	0.08	0.02	1	550	24	2	0.305263157894737	0	CentralValleyfa	0.96300552	CentralValleysp	0.03699448	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-33.605614	0.393858	0.6352	18	7	July								
T032373	18	98-B070	98	1998	7	SF	SAU	1998-07-09	13	10236	2265	179	41	0.22	0.08	0.02	1	593	25	1	0.380434782608696	3	CentralValleyfa	0.9999565	CentralValleysp	4.247e-05	DeschutesRfa	1.02e-06	CentralValleyfa--Butte_Cr_fa	92	-36.159748	-1.187154	0.1213	18	7	July	34034	062937	1995	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.03
T032374	18	98-B073	98	1998	7	SF	SAU	1998-07-09	13	10236	2265	179	41	0.22	0.08	0.02	1	655	28	1	0.369565217391304	3	CentralValleyfa	0.99928242	CentralValleysp	0.00071752	LColumbiaRsp	6e-08	CentralValleyfa--Butte_Cr_fa	92	-33.512312	-0.157867	0.416	18	7	July								
T032375	18	98-B082	98	1998	7	SF	BER	1998-07-10	13	10236	2265	179	41	0.22	0.08	0.02	1	460	20	1	0.25531914893617	1	CentralValleyfa	0.99999071	CentralValleysp	9.29e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-39.371095	-2.467402	0.0115	18	7	July								
