ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T032589	10	98-D431	98	1998	5	MO	MOR	1998-05-10	9	3574	775	67	59	0.22	0.09	0.08	1	660	28	1	0.430555555555556	23	CentralValleyfa	0.91093128	CentralValleysp	0.0890625	SPugetSound	5.76e-06	CentralValleyfa--Battle_Cr	72	-31.497102	-2.559871	0.0099	10	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032590	10	98-D434	98	1998	5	MO	MOR	1998-05-10	9	3574	775	67	59	0.22	0.09	0.08	1	637	27	1	0.483333333333333	35	CentralValleyfa	0.99744396	CentralValleysp	0.00255604	CentralValleywi	0	CentralValleyfa--Battle_Cr	60	-22.796027	-0.521799	0.2846	10	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032595	10	98-D455	98	1998	5	MO	MOR	1998-05-14	9	3574	775	67	59	0.22	0.09	0.08	1	629	27	2	0.347826086956522	26	CentralValleyfa	0.94603453	CentralValleysp	0.05396547	CentralValleywi	0	CentralValleyfa--Battle_Cr	69	-28.315838	-1.693776	0.0547	10	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032596	10	98-D461	98	1998	5	MO	MOR	1998-05-16	10	6688	1351	69	51	0.2	0.05	0.04	1	761	32	1	0.408450704225352	24	CentralValleyfa	0.99877118	CentralValleysp	0.0012286	LColumbiaRsp	1.1e-07	CentralValleyfa--Battle_Cr	71	-28.423246	-1.129552	0.1289	10	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032601	11	98-D482	98	1998	5	MO	AVI	1998-05-20	10	6688	1351	69	51	0.2	0.05	0.04	1	679	29	2	0.411764705882353	27	CentralValleyfa	0.99452125	CentralValleysp	0.00547865	DeschutesRfa	1e-07	CentralValleyfa--Battle_Cr	68	-26.006532	-0.638713	0.2544	11	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032603	12	98-D493	98	1998	5	MO	MOR	1998-05-26	10	6688	1351	69	51	0.2	0.05	0.04	1	783	33	2	0.25	27	CentralValleywi	0.66146437	CentralValleyfa	0.33790101	CentralValleysp	0.00063312	CentralValleywi--Sacramento_H	68	-26.703371	-2.911575	0.0064	12	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032606	12	98-D501	98	1998	5	MO	AVI	1998-05-29	10	6688	1351	69	51	0.2	0.05	0.04	1	563	24	2	0.383561643835616	22	CentralValleyfa	0.9935538	DeschutesRfa	0.00316393	CentralValleysp	0.00315496	CentralValleyfa--Feather_H_sp	73	-28.270226	-0.812444	0.202	12	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032607	12	98-D504	98	1998	5	MO	AVI	1998-05-29	10	6688	1351	69	51	0.2	0.05	0.04	1	676	29	2	0.315068493150685	22	CentralValleyfa	0.99987136	CentralValleysp	0.00012861	DeschutesRfa	2e-08	CentralValleyfa--Battle_Cr	73	-32.843565	-3.177704	0.0024	12	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032612	13	98-D525	98	1998	5	MO	MOR	1998-05-31	10	6688	1351	69	51	0.2	0.05	0.04	1	594	25	1	0.486111111111111	23	CentralValleyfa	0.86171293	CentralValleysp	0.13828705	MidOregonCoast	1e-08	CentralValleyfa--Battle_Cr	72	-27.002475	-0.255833	0.3739	13	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032613	13	98-D526	98	1998	6	MO	MOR	1998-06-01	11	6116	1320	84	61	0.22	0.06	0.05	1	612	26	2	0.408450704225352	24	CentralValleyfa	0.99879701	CentralValleysp	0.00120281	LColumbiaRfa	9e-08	CentralValleyfa--Battle_Cr	71	-28.181167	-1.163474	0.1297	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032615	13	98-D530	98	1998	6	MO	MOR	1998-06-01	11	6116	1320	84	61	0.22	0.06	0.05	1	586	25	2	0.388888888888889	23	CentralValleyfa	0.99738789	CentralValleysp	0.00261211	CentralValleywi	0	CentralValleyfa--Battle_Cr	72	-26.040262	0.13514	0.5309	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032616	13	98-D533	98	1998	6	MO	MOR	1998-06-01	11	6116	1320	84	61	0.22	0.06	0.05	1	626	27	2	0.338461538461538	30	CentralValleyfa	0.99079529	CentralValleysp	0.00920471	CentralValleywi	0	CentralValleyfa--Battle_Cr	65	-23.831167	-0.084287	0.4398	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032618	13	98-D537	98	1998	6	MO	MOR	1998-06-03	11	6116	1320	84	61	0.22	0.06	0.05	1	676	29	1	0.491803278688525	34	CentralValleyfa	0.99775407	CentralValleysp	0.00224593	CentralValleywi	0	CentralValleyfa--Battle_Cr	61	-17.857366	2.576484	0.9994	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032620	13	98-D542	98	1998	6	MO	MOR	1998-06-06	11	6116	1320	84	61	0.22	0.06	0.05	1	669	28	2	0.356164383561644	22	CentralValleyfa	0.98208876	CentralValleysp	0.01791121	LColumbiaRfa	1e-08	CentralValleyfa--Battle_Cr	73	-29.371607	-1.311132	0.1	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032621	13	98-D544	98	1998	6	MO	MOR	1998-06-06	11	6116	1320	84	61	0.22	0.06	0.05	1	713	30	2	0.422535211267606	24	CentralValleyfa	0.99847078	CentralValleysp	0.00152922	CentralValleywi	0	CentralValleyfa--Battle_Cr	71	-27.88009	-1.087685	0.1388	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032624	13	98-D557	98	1998	6	MO	MOR	1998-06-06	11	6116	1320	84	61	0.22	0.06	0.05	1	531	23	2	0.472972972972973	21	CentralValleyfa	0.99728464	CentralValleysp	0.00271535	DeschutesRfa	1e-08	CentralValleyfa--Battle_Cr	74	-27.993197	-0.45145	0.3042	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032625	13	98-D564	98	1998	6	MO	MOR	1998-06-06	11	6116	1320	84	61	0.22	0.06	0.05	1	721	31	2	0.323529411764706	27	CentralValleyfa	0.97176815	CentralValleysp	0.02823185	CentralValleywi	0	CentralValleyfa--Battle_Cr	68	-25.596344	-0.438708	0.3126	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032627	13	98-D573	98	1998	6	MO	MOR	1998-06-06	11	6116	1320	84	61	0.22	0.06	0.05	1	633	27	2	0.375	31	CentralValleyfa	0.99945267	CentralValleysp	0.00054731	LColumbiaRfa	2e-08	CentralValleyfa--Battle_Cr	64	-25.902603	-1.467383	0.0805	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032629	13	98-D576	98	1998	6	MO	MOR	1998-06-06	11	6116	1320	84	61	0.22	0.06	0.05	1	644	27	2	0.327868852459016	34	CentralValleyfa	0.99714526	CentralValleysp	0.0028546	LColumbiaRfa	6e-08	CentralValleyfa--Battle_Cr	61	-24.747598	-1.386105	0.0895	13	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032630	14	98-D581	98	1998	6	MO	AVI	1998-06-08	11	6116	1320	84	61	0.22	0.06	0.05	1	653	28	1	0.462686567164179	28	CentralValleyfa	0.99021244	CentralValleysp	0.00978755	CentralValleywi	0	CentralValleyfa--Battle_Cr	67	-23.410682	0.628037	0.7211	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032631	14	98-D582	98	1998	6	MO	AVI	1998-06-09	11	6116	1320	84	61	0.22	0.06	0.05	1	705	30	2	0.323943661971831	24	CentralValleyfa	0.99607556	CentralValleysp	0.00392444	CentralValleywi	0	CentralValleyfa--Battle_Cr	71	-25.830617	0.067089	0.4988	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032632	14	98-D587	98	1998	6	MO	AVI	1998-06-09	11	6116	1320	84	61	0.22	0.06	0.05	1	626	27	2	0.396551724137931	37	CentralValleyfa	0.97449586	CentralValleysp	0.02550382	UColumbiaRsufa	1.5e-07	CentralValleyfa--Battle_Cr	58	-22.335324	-0.700637	0.2244	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032633	14	98-D590	98	1998	6	MO	AVI	1998-06-11	11	6116	1320	84	61	0.22	0.06	0.05	1	721	31	2	0.430555555555556	23	CentralValleyfa	0.99690288	CentralValleysp	0.00308949	UColumbiaRsufa	2.49e-06	CentralValleyfa--Battle_Cr	72	-31.015207	-2.384679	0.015	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032634	14	98-D594	98	1998	6	MO	AVI	1998-06-11	11	6116	1320	84	61	0.22	0.06	0.05	1	625	27	2	0.39344262295082	34	CentralValleyfa	0.96878382	CentralValleysp	0.0312161	CaliforniaCoast	7e-08	CentralValleyfa--Battle_Cr	61	-25.524295	-1.960908	0.0342	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032636	14	98-D596	98	1998	6	MO	AVI	1998-06-11	11	6116	1320	84	61	0.22	0.06	0.05	1	649	28	2	0.4	40	CentralValleyfa	0.97811078	CentralValleysp	0.02188843	MidOregonCoast	6.5e-07	CentralValleyfa--Battle_Cr	55	-20.682869	-0.243607	0.378	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032638	14	98-D603	98	1998	6	MO	AVI	1998-06-11	11	6116	1320	84	61	0.22	0.06	0.05	1	625	27	2	0.310810810810811	21	CentralValleyfa	0.93781979	CentralValleysp	0.06218013	DeschutesRfa	8e-08	CentralValleyfa--Feather_H_sp	74	-27.408309	-0.112282	0.4392	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032639	15	98-D607	98	1998	6	MO	MOR	1998-06-17	12	4843	1128	67	49	0.23	0.06	0.04	NA	667	28	2	0.377049180327869	34	CentralValleyfa	0.98497568	CentralValleysp	0.01501708	DeschutesRfa	6.52e-06	CentralValleyfa--Battle_Cr	61	-29.641031	-4.209243	2e-04	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032640	15	98-D610	98	1998	6	MO	AVI	1998-06-19	12	4843	1128	67	49	0.23	0.06	0.04	1	654	28	2	0.272727272727273	29	CentralValleyfa	0.99276332	CentralValleysp	0.00723667	CaliforniaCoast	1e-08	CentralValleyfa--Battle_Cr	66	-28.041978	-2.023738	0.0285	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032642	15	98-D616	98	1998	6	MO	MOR	1998-06-20	12	4843	1128	67	49	0.23	0.06	0.04	NA	600	26	2	0.391891891891892	21	CentralValleyfa	0.91082657	CentralValleysp	0.08917343	CentralValleywi	0	CentralValleyfa--Feather_H_fa	74	-28.852945	-0.944244	0.1691	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032643	15	98-D621	98	1998	6	MO	MOR	1998-06-20	12	4843	1128	67	49	0.23	0.06	0.04	1	694	29	2	0.241935483870968	33	CentralValleyfa	0.96330248	CentralValleysp	0.0366975	CentralValleywi	1e-08	CentralValleyfa--Battle_Cr	62	-22.259414	0.063226	0.4971	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032646	15	98-D625	98	1998	6	MO	MOR	1998-06-20	12	4843	1128	67	49	0.23	0.06	0.04	1	762	32	2	0.383333333333333	35	CentralValleyfa	0.99107118	CentralValleysp	0.00892872	DeschutesRfa	8e-08	CentralValleyfa--Mokelumne_R_fa	60	-21.813099	0.090435	0.5066	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032647	15	98-D627	98	1998	6	MO	MOR	1998-06-20	12	4843	1128	67	49	0.23	0.06	0.04	NA	648	28	2	0.415094339622642	42	CentralValleyfa	0.98072889	CentralValleysp	0.01927111	CentralValleywi	0	CentralValleyfa--Battle_Cr	53	-21.266217	-1.146629	0.1239	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032648	16	98-D630	98	1998	6	MO	MOR	1998-06-23	12	4843	1128	67	49	0.23	0.06	0.04	1	584	25	1	0.431372549019608	44	CentralValleyfa	0.99640284	CentralValleysp	0.00351629	LColumbiaRfa	5.866e-05	CentralValleyfa--Battle_Cr	51	-19.142769	-0.222492	0.3926	16	6	June	24461	062936	1995	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.04
T032650	17	98-D636	98	1998	6	MO	MOR	1998-06-29	12	4843	1128	67	49	0.23	0.06	0.04	1	633	27	2	0.433333333333333	35	CentralValleyfa	0.99963661	CentralValleysp	0.00036321	DeschutesRfa	1e-07	CentralValleyfa--Battle_Cr	60	-23.056701	-0.793166	0.2053	17	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032651	18	98-D640	98	1998	7	MO	AVI	1998-07-09	13	5687	1189	81	54	0.21	0.07	0.05	1	712	30	2	0.397260273972603	22	CentralValleyfa	0.99983481	CentralValleysp	0.00016519	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	73	-27.472592	-0.528472	0.2935	18	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032654	18	98-D643	98	1998	7	MO	AVI	1998-07-09	13	5687	1189	81	54	0.21	0.07	0.05	1	664	28	2	0.418918918918919	21	CentralValleyfa	0.99866554	CentralValleysp	0.00133408	LFraserR	3.6e-07	CentralValleyfa--Battle_Cr	74	-28.459562	-0.757441	0.2161	18	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032655	18	98-D644	98	1998	7	MO	MOR	1998-07-11	13	5687	1189	81	54	0.21	0.07	0.05	1	674	29	2	0.426470588235294	27	CentralValleyfa	0.99955987	CentralValleysp	0.00044013	CentralValleywi	0	CentralValleyfa--Battle_Cr	68	-30.31455	-2.880948	0.0043	18	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032661	19	98-D654	98	1998	7	MO	AVI	1998-07-17	14	3346	746	39	56	0.22	0.05	0.08	1	698	30	2	0.4	25	CentralValleyfa	0.994451	CentralValleysp	0.00554876	LColumbiaRfa	1.4e-07	CentralValleyfa--Battle_Cr	70	-29.38476	-1.969612	0.0345	19	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032662	19	98-D655	98	1998	7	MO	AVI	1998-07-17	14	3346	746	39	56	0.22	0.05	0.08	1	657	28	2	0.349206349206349	32	CentralValleyfa	0.99006094	CentralValleysp	0.00993906	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	63	-26.444348	-1.904674	0.0384	19	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032665	20	98-D662	98	1998	7	MO	MOR	1998-07-23	14	3346	746	39	56	0.22	0.05	0.08	1	628	27	2	0.361111111111111	23	CentralValleyfa	0.97303719	CentralValleysp	0.0269628	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	72	-27.186626	-0.536058	0.2824	20	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032666	20	98-D663	98	1998	7	MO	AVI	1998-07-25	14	3346	746	39	56	0.22	0.05	0.08	1	636	27	2	0.264150943396226	42	CentralValleyfa	0.99829489	CentralValleysp	0.00144109	LColumbiaRfa	0.00021093	CentralValleyfa--Butte_Cr_fa	53	-19.757068	-0.537279	0.2789	20	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032668	20	98-D665	98	1998	7	MO	AVI	1998-07-25	14	3346	746	39	56	0.22	0.05	0.08	1	721	31	2	0.46969696969697	29	CentralValleyfa	0.98793895	CentralValleysp	0.01206099	DeschutesRfa	4e-08	CentralValleyfa--Mill_Cr_fa	66	-26.998474	-1.497544	0.0744	20	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032669	21	98-D671	98	1998	7	MO	MOR	1998-07-28	14	3346	746	39	56	0.22	0.05	0.08	1	726	31	2	0.397260273972603	22	CentralValleyfa	0.9956212	CentralValleysp	0.0043788	CentralValleywi	0	CentralValleyfa--Feather_H_fa	73	-25.616743	0.783537	0.7775	21	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032670	21	98-D672	98	1998	7	MO	MOR	1998-07-28	14	3346	746	39	56	0.22	0.05	0.08	1	717	30	2	0.448979591836735	46	CentralValleyfa	0.98875706	CentralValleysp	0.01124202	MidOregonCoast	4.3e-07	CentralValleyfa--Feather_H_fa	49	-18.459624	-0.360039	0.3404	21	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032674	25	98-D676	98	1998	8	MO	MOR	1998-08-28	16	306	62	6	35	0.2	0.1	0.56	1	672	29	2	0.352112676056338	24	CentralValleyfa	0.94822608	CentralValleysp	0.05176606	LColumbiaRsp	7.08e-06	CentralValleyfa--Butte_Cr_fa	71	-29.603018	-1.979467	0.0325	25	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T032675	26	98-D677	98	1998	9	MO	AVI	1998-09-03	17	62	12	1	10	0.19	0.08	0.83	1	671	29	2	0.354838709677419	33	CentralValleyfa	0.91165789	CentralValleysp	0.08834173	MidOregonCoast	3.7e-07	CentralValleyfa--Butte_Cr_fa	62	-26.843406	-2.594867	0.0112	26	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T032681	6	98-E122	98	1998	4	MO	MOS	1998-04-12	7	1431	269	22	32	0.19	0.08	0.12	1	540	23	2	0.486486486486487	21	KlamathR	0.98886812	MidOregonCoast	0.00627806	RogueR	0.00302879	KlamathR--Trinity_H_sp	74	-32.242936	-4.32919	1e-04	6	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T032691	7	98-E170	98	1998	4	MO	SCR	1998-04-19	8	7951	1360	89	78	0.17	0.07	0.06	1	670	29	2	0.323529411764706	27	CentralValleysp	0.71780109	CentralValleyfa	0.28218035	MidOregonCoast	1.707e-05	CentralValleysp--UpperSacramento_R_sp	68	-27.722004	-1.603994	0.062	7	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T032696	7	98-E201	98	1998	4	MO	SCR	1998-04-19	8	7951	1360	89	78	0.17	0.07	0.06	1	540	23	2	0.27027027027027	21	CentralValleyfa	0.99481036	CentralValleysp	0.00518964	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	74	-27.199514	-0.133157	0.4228	7	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T032700	7	98-E213	98	1998	4	MO	SCR	1998-04-19	8	7951	1360	89	78	0.17	0.07	0.06	NA	555	24	1	0.303030303030303	29	CentralValleyfa	0.92405265	CentralValleysp	0.07594735	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	66	-25.929916	-1.000877	0.1567	7	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T032702	8	98-E216	98	1998	4	MO	SCR	1998-04-29	8	7951	1360	89	78	0.17	0.07	0.06	1	570	24	2	0.348484848484849	29	CentralValleyfa	0.99903509	CentralValleysp	0.00096491	CentralValleywi	0	CentralValleyfa--Battle_Cr	66	-21.790867	0.997589	0.8409	8	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T032709	14	98-E260	98	1998	6	MO	SCR	1998-06-13	11	6116	1320	84	61	0.22	0.06	0.05	1	654	28	2	0.314285714285714	25	CentralValleyfa	0.9228941	CentralValleysp	0.07710589	MidOregonCoast	1e-08	CentralValleyfa--Battle_Cr	70	-29.10216	-1.903886	0.0347	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032711	14	98-E265	98	1998	6	MO	SCR	1998-06-13	11	6116	1320	84	61	0.22	0.06	0.05	1	617	26	2	0.414285714285714	25	CentralValleyfa	0.93220544	CentralValleysp	0.06779431	LColumbiaRsp	2.4e-07	CentralValleyfa--Battle_Cr	70	-29.383581	-1.98193	0.0306	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032712	14	98-E272	98	1998	6	MO	SCR	1998-06-13	11	6116	1320	84	61	0.22	0.06	0.05	1	544	23	2	0.356164383561644	22	CentralValleyfa	0.99615241	CentralValleysp	0.00384759	CentralValleywi	0	CentralValleyfa--Battle_Cr	73	-26.554367	0.123531	0.5235	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032718	16	98-E297	98	1998	6	MO	MOS	1998-06-22	12	4843	1128	67	49	0.23	0.06	0.04	1	631	27	2	0.415384615384615	30	CentralValleyfa	0.99910162	CentralValleysp	0.00089838	CentralValleywi	0	CentralValleyfa--Battle_Cr	65	-25.611412	-1.022835	0.1527	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032726	11	98-E355	98	1998	5	MO	MOS	1998-05-19	10	6688	1351	69	51	0.2	0.05	0.04	1	808	34	2	0.291666666666667	23	CentralValleyfa	0.99942451	CentralValleysp	0.00057549	CentralValleywi	0	CentralValleyfa--Feather_H_sp	72	-30.710601	-2.249106	0.0194	11	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032728	11	98-E360	98	1998	5	MO	SCR	1998-05-20	10	6688	1351	69	51	0.2	0.05	0.04	1	681	29	2	0.328571428571429	25	CentralValleyfa	0.99947282	CentralValleysp	0.00052718	CentralValleywi	0	CentralValleyfa--Battle_Cr	70	-28.780607	-1.684981	0.0544	11	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032733	12	98-E387	98	1998	5	MO	SCR	1998-05-29	10	6688	1351	69	51	0.2	0.05	0.04	1	560	24	2	0.338235294117647	27	CentralValleyfa	0.99949974	CentralValleysp	0.00049955	DeschutesRfa	7e-07	CentralValleyfa--Feather_H_sp	68	-25.188093	0.097396	0.5139	12	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T032734	14	98-E388	98	1998	6	MO	SCR	1998-06-07	11	6116	1320	84	61	0.22	0.06	0.05	1	581	25	1	0.261538461538462	30	CentralValleyfa	0.999674	CentralValleysp	0.000326	CentralValleywi	0	CentralValleyfa--Battle_Cr	65	-23.663276	-0.04495	0.4603	14	6	June	28018	060229	1995	Fall	FEATHER RIVER	MOKELUMNE R FIS	H	15.14
T032741	17	98-E404	98	1998	6	MO	SCR	1998-06-30	12	4843	1128	67	49	0.23	0.06	0.04	1	601	26	2	0.486486486486487	21	CentralValleyfa	0.9928183	CentralValleysp	0.00718004	LColumbiaRfa	1.53e-06	CentralValleyfa--Battle_Cr	74	-29.754966	-1.351004	0.0941	17	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T032748	17	98-E422	98	1998	7	MO	SCR	1998-07-01	13	5687	1189	81	54	0.21	0.07	0.05	1	702	30	2	0.528301886792453	42	CentralValleyfa	0.99822979	CentralValleysp	0.00177021	CentralValleywi	0	CentralValleyfa--Battle_Cr	53	-18.64995	0.71681	0.753	17	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032752	18	98-E433	98	1998	7	MO	SCR	1998-07-05	13	5687	1189	81	54	0.21	0.07	0.05	1	623	27	2	0.409090909090909	29	CentralValleyfa	0.99805486	CentralValleysp	0.00194514	CentralValleywi	0	CentralValleyfa--Battle_Cr	66	-23.585498	0.207583	0.5593	18	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T032754	18	98-E436	98	1998	7	MO	SCR	1998-07-05	13	5687	1189	81	54	0.21	0.07	0.05	1	605	26	2	0.243243243243243	21	CentralValleyfa	0.99395025	CentralValleysp	0.00604975	CentralValleywi	0	CentralValleyfa--Battle_Cr	74	-27.647631	-0.232148	0.3891	18	7	July	26921	062936	1995	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.04
T032758	18	98-E445	98	1998	7	MO	SCR	1998-07-05	13	5687	1189	81	54	0.21	0.07	0.05	1	615	26	2	0.36986301369863	22	CentralValleyfa	0.99536478	CentralValleysp	0.00463302	LColumbiaRsp	1.8e-06	CentralValleyfa--Battle_Cr	73	-29.399296	-1.361993	0.0932	18	7	July	NA	NA	NA	NA	NA	NA	NA	NA
