ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T038110	14	01-A022	1	2001	6	FB	SHC	2001-06-07	11	1855	504	29	56	0.27	0.06	0.11	1	704	29.9	2	0.4	0	CentralValleyfa	0.99861435	CentralValleysp	0.00138564	LColumbiaRfa	1e-08	CentralValleyfa--Feather_H_sp	95	-33.738297	0.421865	0.651	14	6	June	45705	052415	1998	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.01
T038111	14	01-A028	1	2001	6	FB	SHC	2001-06-07	11	1855	504	29	56	0.27	0.06	0.11	1	785	33.2	2	0.372340425531915	1	CentralValleyfa	0.99048575	CentralValleysp	0.00949656	DeschutesRfa	1.39e-05	CentralValleyfa--Feather_H_sp	94	-34.835235	-0.210098	0.4008	14	6	June	45709	0601060613	1997	Fall	FEATHER RIVER	FEATHER R HATCH	H	33.54
T038112	14	01-A030	1	2001	6	FB	SHC	2001-06-07	11	1855	504	29	56	0.27	0.06	0.11	1	853	36	2	0.273684210526316	0	CentralValleyfa	0.99892085	CentralValleysp	0.0010791	DeschutesRfa	5e-08	CentralValleyfa--Feather_H_sp	95	-35.771668	-0.534138	0.2879	14	6	June								
T038113	14	01-A031	1	2001	6	FB	SHC	2001-06-07	11	1855	504	29	56	0.27	0.06	0.11	1	866	36.5	2	0.357894736842105	0	MidColumbiaRtule	0.99999947	LColumbiaRfa	5.3e-07	CentralValleysp	0	MidColumbiaRtule--Spring_Cr_H	95	-26.983278	1.605415	0.9563	14	6	June								
T038114	14	01-A034	1	2001	6	FB	SHC	2001-06-09	11	1855	504	29	56	0.27	0.06	0.11	1	745	31.6	2	0.4	0	CentralValleyfa	0.99932462	CentralValleysp	0.00067538	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-31.208638	1.496767	0.9429	14	6	June	45711	062638	1998	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.02
T038115	14	01-A035	1	2001	6	FB	SHC	2001-06-09	11	1855	504	29	56	0.27	0.06	0.11	1	701	29.8	2	0.347368421052632	0	CentralValleyfa	0.999731	CentralValleysp	0.00026897	LColumbiaRsp	2e-08	CentralValleyfa--Feather_H_sp	95	-35.644192	-0.46926	0.3108	14	6	June								
T038116	14	01-A036	1	2001	6	FB	SHC	2001-06-09	11	1855	504	29	56	0.27	0.06	0.11	1	736	31.2	2	0.347368421052632	0	CentralValleyfa	0.99990425	CentralValleysp	9.575e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.998839	-0.667138	0.2429	14	6	June								
T038117	14	01-A037	1	2001	6	FB	SHC	2001-06-09	11	1855	504	29	56	0.27	0.06	0.11	1	695	29.5	2	0.494736842105263	0	CentralValleyfa	0.99999442	CentralValleysp	5.47e-06	SnakeRfa	5e-08	CentralValleyfa--Butte_Cr_fa	95	-33.325298	0.529839	0.6948	14	6	June								
T038118	14	01-A039	1	2001	6	FB	SHC	2001-06-09	11	1855	504	29	56	0.27	0.06	0.11	1	762	32.3	2	0.351063829787234	1	CentralValleyfa	0.99998468	CentralValleysp	1.532e-05	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-32.550582	0.777906	0.7772	14	6	June	45710	0601060906	1998	Spring	FEATHER RIVER	FEATHER R HATCH	H	1.02
T038119	14	01-A042	1	2001	6	FB	SHC	2001-06-09	11	1855	504	29	56	0.27	0.06	0.11	1	689	29.3	2	0.294736842105263	0	CentralValleyfa	0.99994917	CentralValleysp	5.07e-05	DeschutesRfa	8e-08	CentralValleyfa--Butte_Cr_fa	95	-33.742892	0.350906	0.6212	14	6	June								
T038120	15	01-A043	1	2001	6	FB	SHC	2001-06-13	11	1855	504	29	56	0.27	0.06	0.11	1	821	34.7	2	0.382978723404255	1	CentralValleyfa	0.99998824	CentralValleysp	1.176e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-31.368918	1.23964	0.8997	15	6	June								
T038121	15	01-A049	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	844	35.6	1	0.421052631578947	0	CentralValleyfa	0.99842986	CentralValleysp	0.00157009	DeschutesRfa	4e-08	CentralValleyfa--Butte_Cr_fa	95	-33.779297	0.331631	0.6132	15	6	June								
T038122	15	01-A050	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	676	28.8	1	0.336842105263158	0	CentralValleyfa	0.99745977	CentralValleysp	0.00254019	DeschutesRfa	4e-08	CentralValleyfa--Butte_Cr_fa	95	-33.906806	0.282568	0.5955	15	6	June	45713	630611	1997	Summer	WELLS HATCHERY	WELLS HATCHERY	H	1.04
T038123	15	01-A051	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	679	28.9	1	0.382978723404255	1	CentralValleyfa	0.99998443	CentralValleysp	1.557e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-28.693677	2.465522	0.9976	15	6	June								
T038124	15	01-A054	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	768	32.5	1	0.263157894736842	0	CentralValleyfa	0.99999106	CentralValleysp	8.94e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.502853	-0.479073	0.3021	15	6	June								
T038125	15	01-A055	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	724	30.7	1	0.319148936170213	1	CentralValleyfa	0.99913634	CentralValleysp	0.00086366	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-35.707093	-0.722023	0.224	15	6	June								
T038126	15	01-A056	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	854	36	1	0.336842105263158	0	CentralValleyfa	0.99999396	CentralValleysp	6.04e-06	CentralValleywi	0	CentralValleyfa--Feather_H_sp	95	-34.53307	0.057432	0.5045	15	6	June								
T038127	15	01-A057	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	742	31.5	1	0.425531914893617	1	CentralValleyfa	0.99860781	CentralValleysp	0.00139219	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-32.898094	0.828943	0.7961	15	6	June	45715	0601060814	1998	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.02
T038128	15	01-A058	1	2001	6	FB	SHC	2001-06-15	11	1855	504	29	56	0.27	0.06	0.11	1	799	33.8	1	0.421052631578947	0	CentralValleyfa	0.98871314	CentralValleysp	0.01128685	DeschutesRfa	1e-08	CentralValleyfa--Feather_H_sp	95	-33.548999	0.485587	0.6738	15	6	June	45716	0501020714	1998	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.01
T038129	16	01-A060	1	2001	6	FB	SHC	2001-06-17	12	4450	1059	62	54	0.24	0.06	0.05	1	707	30	2	0.382978723404255	1	CentralValleyfa	0.760518	CentralValleysp	0.239482	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-38.937577	-2.015979	0.0273	16	6	June								
T038130	16	01-A062	1	2001	6	FB	SHC	2001-06-17	12	4450	1059	62	54	0.24	0.06	0.05	1	639	27.2	2	0.340425531914894	1	CentralValleyfa	0.98420963	CentralValleysp	0.01579035	DeschutesRfa	1e-08	CentralValleyfa--Feather_H_sp	94	-32.687232	0.740726	0.7628	16	6	June	45720	0601060903	1998	Spring	FEATHER RIVER	FEATHER R HATCH	H	1.02
T038131	16	01-A066	1	2001	6	FB	SHC	2001-06-17	12	4450	1059	62	54	0.24	0.06	0.05	1	723	30.7	1	0.389473684210526	0	CentralValleyfa	0.99826709	CentralValleysp	0.00173291	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-36.886751	-1.090705	0.1352	16	6	June	45722	062631	1998	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.02
T038132	16	01-A067	1	2001	6	FB	SHC	2001-06-17	12	4450	1059	62	54	0.24	0.06	0.05	1	726	30.8	2	0.315789473684211	0	CentralValleyfa	0.99993798	CentralValleysp	6.025e-05	DeschutesRfa	1.45e-06	CentralValleyfa--Feather_H_sp	95	-37.481602	-1.328362	0.0993	16	6	June								
T038133	16	01-A068	1	2001	6	FB	SHC	2001-06-17	12	4450	1059	62	54	0.24	0.06	0.05	1	810	34.2	1	0.319148936170213	1	CentralValleyfa	0.99920933	CentralValleysp	0.00079066	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	94	-31.009051	1.421415	0.9321	16	6	June								
T038134	16	01-A071	1	2001	6	FB	SHC	2001-06-18	12	4450	1059	62	54	0.24	0.06	0.05	1	781	33.1	2	0.329787234042553	1	CentralValleyfa	0.9882187	CentralValleysp	0.01178104	DeschutesRfa	2.4e-07	CentralValleyfa--Feather_H_sp	94	-34.922971	-0.122382	0.4342	16	6	June								
T038135	16	01-A073	1	2001	6	FB	SHC	2001-06-18	12	4450	1059	62	54	0.24	0.06	0.05	1	710	30.1	2	0.336842105263158	0	CentralValleyfa	0.97442353	CentralValleysp	0.02547619	MidOregonCoast	5.015e-05	CentralValleyfa--Feather_H_sp	95	-39.463471	-2.247902	0.0187	16	6	June								
T038136	16	01-A079	1	2001	6	FB	SHC	2001-06-21	12	4450	1059	62	54	0.24	0.06	0.05	1	826	34.9	2	0.442105263157895	0	CentralValleyfa	0.99841263	CentralValleysp	0.00158737	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-36.896106	-1.104894	0.135	16	6	June								
T038137	16	01-A080	1	2001	6	FB	SHC	2001-06-21	12	4450	1059	62	54	0.24	0.06	0.05	1	729	30.9	2	0.348314606741573	6	CentralValleyfa	0.9999926	CentralValleysp	7.4e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	89	-30.799643	0.702469	0.7472	16	6	June								
T038138	16	01-A082	1	2001	6	FB	SHC	2001-06-21	12	4450	1059	62	54	0.24	0.06	0.05	1	683	29	1	0.425531914893617	1	CentralValleyfa	0.99326601	CentralValleysp	0.0067292	LColumbiaRsp	3.35e-06	CentralValleyfa--Feather_H_sp	94	-37.117441	-1.31085	0.101	16	6	June								
T038139	16	01-A084	1	2001	6	FB	SHC	2001-06-23	12	4450	1059	62	54	0.24	0.06	0.05	1	731	31	2	0.4	0	CentralValleyfa	0.99974413	CentralValleysp	0.00025459	LColumbiaRsp	5.9e-07	CentralValleyfa--Butte_Cr_fa	95	-36.021084	-0.694743	0.2382	16	6	June								
T038140	16	01-A085	1	2001	6	FB	SHC	2001-06-23	12	4450	1059	62	54	0.24	0.06	0.05	1	760	32.2	2	0.368421052631579	0	CentralValleyfa	0.99999374	CentralValleysp	6.26e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.296752	0.094549	0.5185	16	6	June								
T038141	16	01-A086	1	2001	6	FB	SHC	2001-06-23	12	4450	1059	62	54	0.24	0.06	0.05	1	769	32.6	2	0.389473684210526	0	CentralValleyfa	0.82399242	CentralValleysp	0.17600757	UColumbiaRsufa	1e-08	CentralValleyfa--Butte_Cr_fa	95	-34.634276	-0.041873	0.4655	16	6	June								
T038142	16	01-A087	1	2001	6	FB	SHC	2001-06-23	12	4450	1059	62	54	0.24	0.06	0.05	1	773	32.7	2	0.442105263157895	0	CentralValleyfa	0.99954397	CentralValleysp	0.00045599	EVancouverIs	3e-08	CentralValleyfa--Butte_Cr_fa	95	-32.214619	1.057289	0.8546	16	6	June								
T038143	16	01-A093	1	2001	6	FB	SHC	2001-06-23	12	4450	1059	62	54	0.24	0.06	0.05	1	769	32.6	2	0.48780487804878	13	CentralValleyfa	0.98683816	CentralValleysp	0.01316184	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	82	-28.648532	0.312226	0.6019	16	6	June								
T038145	16	01-A099	1	2001	6	FB	SHC	2001-06-23	12	4450	1059	62	54	0.24	0.06	0.05	1	799	33.8	2	0.4	0	CentralValleyfa	0.99420392	CentralValleysp	0.00579578	NPugetSound	2.2e-07	CentralValleyfa--Butte_Cr_fa	95	-35.242898	-0.354624	0.3466	16	6	June								
T038146	16	01-A100	1	2001	6	FB	SHC	2001-06-23	12	4450	1059	62	54	0.24	0.06	0.05	1	721	30.6	2	0.372340425531915	1	CentralValleyfa	0.99959813	CentralValleysp	0.00040187	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-36.489959	-1.077407	0.1423	16	6	June								
T038147	17	01-A102	1	2001	6	FB	SHC	2001-06-26	12	4450	1059	62	54	0.24	0.06	0.05	1	729	30.9	2	0.4	0	CentralValleyfa	0.99630027	CentralValleysp	0.00369973	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-33.589368	0.41274	0.6492	17	6	June								
T038148	17	01-A104	1	2001	6	FB	SHC	2001-06-26	12	4450	1059	62	54	0.24	0.06	0.05	1	763	32.3	2	0.484210526315789	0	CentralValleyfa	0.99939752	CentralValleysp	0.00060248	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-33.78101	0.359964	0.6305	17	6	June								
T038149	17	01-A105	1	2001	6	FB	SHC	2001-06-26	12	4450	1059	62	54	0.24	0.06	0.05	1	756	32	2	0.404255319148936	1	CentralValleyfa	0.99477744	CentralValleysp	0.00521936	DeschutesRfa	1.02e-06	CentralValleyfa--Butte_Cr_fa	94	-36.558137	-1.130894	0.1331	17	6	June								
T038150	17	01-A106	1	2001	6	FB	SHC	2001-06-29	12	4450	1059	62	54	0.24	0.06	0.05	1	692	29.4	2	0.4125	15	CentralValleyfa	0.99899623	CentralValleysp	0.00100369	DeschutesRfa	3e-08	CentralValleyfa--Butte_Cr_fa	80	-25.389094	1.711772	0.9694	17	6	June								
T038151	17	01-A117	1	2001	6	FB	SHC	2001-06-30	12	4450	1059	62	54	0.24	0.06	0.05	1	763	32.3	2	0.393617021276596	1	CentralValleyfa	0.99757218	CentralValleysp	0.00242777	DeschutesRfa	5e-08	CentralValleyfa--Butte_Cr_fa	94	-32.080216	0.897094	0.813	17	6	June								
T038152	17	01-A118	1	2001	6	FB	SHC	2001-06-30	12	4450	1059	62	54	0.24	0.06	0.05	1	781	33.1	2	0.284210526315789	0	CentralValleyfa	0.99999399	CentralValleysp	6.01e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.235815	-0.314062	0.3562	17	6	June								
T038154	17	01-A120	1	2001	6	FB	SHC	2001-06-30	12	4450	1059	62	54	0.24	0.06	0.05	1	801	33.9	2	0.368421052631579	0	MidColumbiaRtule	0.99885281	LColumbiaRfa	0.00104107	LColumbiaRsp	0.00010612	MidColumbiaRtule--Spring_Cr_H	95	-32.191273	-0.699538	0.233	17	6	June								
T038155	17	01-A121	1	2001	6	FB	SHC	2001-06-30	12	4450	1059	62	54	0.24	0.06	0.05	1	792	33.5	2	0.333333333333333	2	CentralValleyfa	0.9998208	CentralValleysp	0.00017915	DeschutesRfa	3e-08	CentralValleyfa--Butte_Cr_fa	93	-35.836545	-0.906107	0.182	17	6	June								
T038156	17	01-A124	1	2001	6	FB	SHC	2001-06-30	12	4450	1059	62	54	0.24	0.06	0.05	1	821	34.7	2	0.436170212765957	1	CentralValleyfa	0.99893088	CentralValleysp	0.00106912	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-33.996042	0.038446	0.4963	17	6	June	45755	0601060815	1998	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.02
T038157	17	01-A125	1	2001	6	FB	SHC	2001-06-30	12	4450	1059	62	54	0.24	0.06	0.05	1	721	30.6	2	0.368421052631579	0	CentralValleysp	0.98980325	CentralValleyfa	0.01019675	CentralValleywi	0	CentralValleysp--Butte_Cr_Sp	95	-30.913517	1.196019	0.89	17	6	June								
T038158	18	01-A126	1	2001	7	FB	SHC	2001-07-01	13	5265	1193	67	51	0.23	0.06	0.04	1	724	30.7	1	0.368421052631579	0	CentralValleyfa	0.99999986	CentralValleysp	1.4e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.3669	0.058919	0.5058	18	7	July								
T038159	18	01-A128	1	2001	7	FB	SHC	2001-07-01	13	5265	1193	67	51	0.23	0.06	0.04	1	810	34.2	1	0.421052631578947	0	CentralValleyfa	0.99985227	CentralValleysp	0.00014772	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-33.956583	0.259103	0.5931	18	7	July								
T038160	18	01-A130	1	2001	7	FB	SHC	2001-07-01	13	5265	1193	67	51	0.23	0.06	0.04	1	794	33.6	1	0.410526315789474	0	CentralValleyfa	0.96107419	CentralValleysp	0.03892581	CentralValleywi	0	CentralValleyfa--Battle_Cr	95	-33.611209	0.444782	0.6573	18	7	July								
T038161	18	01-A135	1	2001	7	FB	SHC	2001-07-01	13	5265	1193	67	51	0.23	0.06	0.04	1	915	38.5	2	0.526315789473684	0	CentralValleyfa	0.99993598	CentralValleysp	6.04e-05	LColumbiaRsp	2.84e-06	CentralValleyfa--Butte_Cr_fa	95	-39.517798	-2.311441	0.0161	18	7	July								
T038162	18	01-A142	1	2001	7	FB	SHC	2001-07-05	13	5265	1193	67	51	0.23	0.06	0.04	1	721	30.6	2	0.389473684210526	0	CentralValleyfa	0.99999259	CentralValleysp	6.18e-06	LColumbiaRsp	1.11e-06	CentralValleyfa--Butte_Cr_fa	95	-32.670007	0.839282	0.7953	18	7	July								
T038163	18	01-A143	1	2001	7	FB	SHC	2001-07-05	13	5265	1193	67	51	0.23	0.06	0.04	1	690	29.3	2	0.378947368421053	0	CentralValleyfa	0.99557627	CentralValleysp	0.00442373	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.243573	-0.345088	0.3467	18	7	July								
T038164	18	01-A147	1	2001	7	FB	SHC	2001-07-05	13	5265	1193	67	51	0.23	0.06	0.04	1	700	29.7	2	0.410526315789474	0	CentralValleyfa	0.99998415	CentralValleysp	1.585e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.723035	-0.077756	0.4503	18	7	July								
T038165	19	01-A151	1	2001	7	FB	SHC	2001-07-08	13	5265	1193	67	51	0.23	0.06	0.04	1	724	30.7	1	0.333333333333333	5	CentralValleyfa	0.99992386	CentralValleysp	7.614e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	90	-33.433876	-0.455405	0.31	19	7	July								
T038166	19	01-A156	1	2001	7	FB	SHC	2001-07-09	13	5265	1193	67	51	0.23	0.06	0.04	1	720	30.6	2	0.442105263157895	0	CentralValleyfa	0.99936135	CentralValleysp	0.00063865	CentralValleywi	0	CentralValleyfa--Battle_Cr	95	-30.251469	2.009191	0.9883	19	7	July								
T038167	19	01-A160	1	2001	7	FB	SHC	2001-07-09	13	5265	1193	67	51	0.23	0.06	0.04	1	676	28.8	2	0.368421052631579	0	CentralValleyfa	0.99998924	CentralValleysp	1.076e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.230415	-0.318405	0.3542	19	7	July								
T038168	19	01-A165	1	2001	7	FB	SHC	2001-07-11	13	5265	1193	67	51	0.23	0.06	0.04	1	763	32.3	2	0.336842105263158	0	CentralValleyfa	0.99153306	CentralValleysp	0.00846694	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.389262	0.061019	0.498	19	7	July								
T038170	19	01-A173	1	2001	7	FB	SHC	2001-07-11	13	5265	1193	67	51	0.23	0.06	0.04	1	829	35	2	0.336842105263158	0	CentralValleyfa	0.99998717	CentralValleysp	1.283e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-33.479537	0.457614	0.6659	19	7	July								
T038171	19	01-A174	1	2001	7	FB	SHC	2001-07-14	13	5265	1193	67	51	0.23	0.06	0.04	1	829	35	2	0.315789473684211	0	CentralValleyfa	0.99999973	CentralValleysp	2.7e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.352078	0.060446	0.5049	19	7	July								
T038172	19	01-A177	1	2001	7	FB	SHC	2001-07-14	13	5265	1193	67	51	0.23	0.06	0.04	1	769	32.6	2	0.525	15	CentralValleyfa	0.99999679	CentralValleysp	3.21e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	80	-29.382838	-0.27358	0.372	19	7	July								
T038173	19	01-A178	1	2001	7	FB	SHC	2001-07-14	13	5265	1193	67	51	0.23	0.06	0.04	1	843	35.6	2	0.357894736842105	0	CentralValleyfa	0.99992839	CentralValleysp	7.154e-05	DeschutesRfa	4e-08	CentralValleyfa--Butte_Cr_fa	95	-38.63698	-1.884893	0.0354	19	7	July								
T038174	19	01-A181	1	2001	7	FB	SHC	2001-07-14	13	5265	1193	67	51	0.23	0.06	0.04	1	739	31.3	2	0.287234042553192	1	CentralValleyfa	0.99963369	CentralValleysp	0.00036622	DeschutesRfa	1e-07	CentralValleyfa--Butte_Cr_fa	94	-31.406797	1.200098	0.8913	19	7	July								
T038175	20	01-A186	1	2001	7	FB	SHC	2001-07-17	14	5137	1437	92	59	0.28	0.06	0.04	1	734	31.1	2	0.4	0	CentralValleyfa	0.99855546	CentralValleysp	0.0014445	DeschutesRfa	4e-08	CentralValleyfa--Butte_Cr_fa	95	-32.943791	0.704304	0.7539	20	7	July								
T038176	20	01-A195	1	2001	7	FB	SHC	2001-07-20	14	5137	1437	92	59	0.28	0.06	0.04	1	815	34.4	2	0.389473684210526	0	CentralValleyfa	0.99998498	CentralValleysp	1.502e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-33.020295	0.689995	0.7423	20	7	July								
T038177	20	01-A200	1	2001	7	FB	SHC	2001-07-20	14	5137	1437	92	59	0.28	0.06	0.04	1	723	30.7	2	0.378947368421053	0	CentralValleyfa	0.9999798	CentralValleysp	2.02e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-37.012212	-1.125179	0.1332	20	7	July								
T038178	20	01-A202	1	2001	7	FB	SHC	2001-07-20	14	5137	1437	92	59	0.28	0.06	0.04	1	739	31.3	2	0.294736842105263	0	CentralValleyfa	0.99997702	CentralValleysp	2.297e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.404716	0.040867	0.4952	20	7	July								
T038179	20	01-A203	1	2001	7	FB	SHC	2001-07-20	14	5137	1437	92	59	0.28	0.06	0.04	1	718	30.5	2	0.368421052631579	0	CentralValleyfa	0.99999949	CentralValleysp	5.1e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.667437	-0.531655	0.2834	20	7	July								
T038180	20	01-A204	1	2001	7	FB	SHC	2001-07-20	14	5137	1437	92	59	0.28	0.06	0.04	1	854	36	2	0.347368421052632	0	CentralValleyfa	0.99999958	CentralValleysp	4.2e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-37.641725	-1.413958	0.0863	20	7	July								
T038181	21	01-A207	1	2001	7	FB	SHC	2001-07-22	14	5137	1437	92	59	0.28	0.06	0.04	1	735	31.2	2	0.294736842105263	0	CentralValleyfa	0.99999906	CentralValleysp	9.4e-07	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.389715	-0.399003	0.3287	21	7	July	49813	060215	1998	Fall	MOKELUMNE RIVER	MOKELUMNE R FIS	H	9.22
T038182	21	01-A208	1	2001	7	FB	SHC	2001-07-22	14	5137	1437	92	59	0.28	0.06	0.04	1	763	32.3	2	0.263157894736842	0	CentralValleyfa	0.99988385	CentralValleysp	0.00011615	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.744841	-0.109352	0.4332	21	7	July								
