ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T038498	17	01-D182	1	2001	6	FB	FTB	2001-06-30	12	4450	1059	62	54	0.24	0.06	0.05	1	657	28	1	0.486111111111111	23	CentralValleyfa	0.99981631	CentralValleysp	0.00018367	LColumbiaRsp	2e-08	CentralValleyfa--Butte_Cr_fa	72	-20.136398	2.729951	0.9994	17	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T038504	18	01-D202	1	2001	7	FB	FTB	2001-07-02	13	5265	1193	67	51	0.23	0.06	0.04	1	725	30.8	1	0.638888888888889	23	CentralValleyfa	0.9998807	CentralValleysp	0.0001193	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	72	-20.57835	2.674383	0.9995	18	7	July	44914	062636	1998	Fall	FEATHER RIVER	FEATHER R HATCH	H	1.02
T038518	19	01-D252	1	2001	7	FB	FTB	2001-07-10	13	5265	1193	67	51	0.23	0.06	0.04	1	706	30	1	0.486486486486487	21	CentralValleyfa	0.99996834	CentralValleysp	3.134e-05	DeschutesRfa	3e-07	CentralValleyfa--Butte_Cr_fa	74	-21.867826	2.043	0.991	19	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T038520	19	01-D260	1	2001	7	FB	FTB	2001-07-11	13	5265	1193	67	51	0.23	0.06	0.04	1	831	35.1	1	0.5	27	CentralValleyfa	0.99970443	CentralValleysp	0.00029502	DeschutesRfa	5.1e-07	CentralValleyfa--Butte_Cr_fa	68	-19.749728	2.092798	0.9923	19	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T038534	20	01-D312	1	2001	7	FB	FTB	2001-07-20	14	5137	1437	92	59	0.28	0.06	0.04	1	0	0	1	0.0169491525423729	36	CentralValleyfa	0.99999273	CentralValleysp	7.25e-06	DeschutesRfa	2e-08	CentralValleyfa--Butte_Cr_fa	59	-27.10348	-3.465252	0.0012	20	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T038554	23	01-D376	1	2001	8	FB	FTB	2001-08-08	15	3902	1087	51	68	0.28	0.05	0.06	1	644	27.4	1	0.691358024691358	14	CentralValleyfa	0.99945173	CentralValleysp	0.00052199	MidOregonCoast	2.194e-05	CentralValleyfa--Butte_Cr_fa	81	-29.6814	0.008095	0.4824	23	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T038578	26	01-D431	1	2001	8	FB	FTB	2001-08-30	16	1446	442	18	42	0.31	0.04	0.1	1	521	22.4	1	0.0697674418604651	52	CentralValleyfa	0.65584373	WillametteR	0.3400445	CentralValleysp	0.00359226	CentralValleyfa--Butte_Cr_fa	43	-22.189514	-4.93919	0	26	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T038658	13	01-F047	1	2001	5	EU	FLD	2001-05-27	10	1399	304	14	62	0.22	0.05	0.2	1	611	26.1	2	0.571428571428571	11	CentralValleyfa	0.99537255	CentralValleysp	0.00462734	MidOregonCoast	6e-08	CentralValleyfa--Butte_Cr_fa	84	-28.64171	1.040181	0.8499	13	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T038669	14	01-F062	1	2001	6	EU	FLD	2001-06-06	11	1786	413	23	42	0.23	0.06	0.1	1	555	23.8	2	0.585365853658537	13	CentralValleyfa	0.99999501	CentralValleysp	4.99e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	82	-25.092512	2.198605	0.9929	14	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T038760	21	01-F193	1	2001	7	EU	KGS	2001-07-28	14	1102	226	6	35	0.21	0.03	0.15	1	830	35.1	2	0.315068493150685	22	CentralValleyfa	0.99698502	CentralValleysp	0.00301294	LColumbiaRfa	8.1e-07	CentralValleyfa--Butte_Cr_fa	73	-22.274851	1.895172	0.9863	21	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T038772	22	01-F206	1	2001	8	EU	FLD	2001-08-02	15	1019	232	2	36	0.23	0.01	0.16	1	850	35.9	2	0.594936708860759	16	CentralValleyfa	0.99910941	CentralValleysp	0.00089058	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	79	-25.924172	1.220467	0.8975	22	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T038777	23	01-F214	1	2001	8	EU	KGS	2001-08-05	15	1019	232	2	36	0.23	0.01	0.16	1	0	0	2	0.127659574468085	48	CentralValleyfa	0.97697901	CentralValleysp	0.02297715	LColumbiaRsp	3.319e-05	CentralValleyfa--Butte_Cr_fa	47	-21.602346	-3.013782	0.0041	23	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T038788	24	01-F233	1	2001	8	EU	KGS	2001-08-13	15	1019	232	2	36	0.23	0.01	0.16	1	787	33.3	2	0.151515151515152	29	CentralValleyfa	0.99986827	CentralValleysp	0.0001317	LColumbiaRsp	3e-08	CentralValleyfa--Butte_Cr_fa	66	-27.626414	-1.631225	0.0596	24	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T038802	26	01-F255	1	2001	8	EU	FLD	2001-08-26	16	1006	219	5	41	0.22	0.02	0.19	1	775	32.8	2	0.671428571428571	25	RogueR	0.83152794	CentralValleyfa	0.1617911	CentralValleysp	0.00356738	RogueR--Applegate_Cr	70	-26.138733	-0.067897	0.45	26	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T038854	12	01-I064	1	2001	5	BB	BOD	2001-05-21	10	2398	724	52	44	0.3	0.07	0.06	1	737	31.3	1	0.586206896551724	8	CentralValleyfa	0.99974139	CentralValleysp	0.0002586	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	87	-27.26284	1.779459	0.9724	12	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T038875	16	01-I131	1	2001	6	BB	BOD	2001-06-20	12	1516	376	40	93	0.25	0.11	0.25	1	768	32.5	2	0.609195402298851	8	CentralValleyfa	0.99477094	CentralValleysp	0.00522876	MidOregonCoast	1.4e-07	CentralValleyfa--Butte_Cr_fa	87	-28.280531	1.444521	0.9377	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T038952	28	01-I380	1	2001	9	BB	BOD	2001-09-13	17	4075	1163	56	62	0.29	0.05	0.05	1	764	32.4	2	0.564705882352941	10	CentralValleyfa	0.9997879	CentralValleysp	0.0002121	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	85	-28.007656	1.457403	0.937	28	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T038958	30	01-I404	1	2001	9	BB	BOD	2001-09-24	18	2477	712	44	49	0.29	0.06	0.07	1	626	26.7	2	0.418918918918919	21	CentralValleyfa	0.9990255	CentralValleysp	0.0009745	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	74	-26.369457	-0.008216	0.4736	30	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T038984	6	01-J017	1	2001	4	SF	SAU	2001-04-14	7	350	178	16	25	0.51	0.09	0.14	1	640	27.3	1	0.432432432432432	21	CentralValleyfa	0.9987875	CentralValleysp	0.00119291	DeschutesRfa	9.86e-06	CentralValleyfa--Butte_Cr_fa	74	-27.923614	-0.546169	0.2772	6	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T039004	10	01-J077	1	2001	5	SF	SAU	2001-05-11	9	3809	1364	106	66	0.36	0.08	0.05	1	642	27.4	1	0.662790697674419	9	CentralValleyfa	0.99989479	CentralValleysp	0.0001052	LColumbiaRsp	1e-08	CentralValleyfa--Butte_Cr_fa	86	-29.00071	1.004413	0.8414	10	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T039013	16	01-J100	1	2001	6	SF	SAU	2001-06-23	12	1516	376	40	93	0.25	0.11	0.25	1	734	31.1	1	0.618421052631579	19	CentralValleyfa	0.99998864	CentralValleysp	1.136e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	76	-23.014122	2.106292	0.9918	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T039029	24	01-J181	1	2001	8	SF	SAU	2001-08-12	15	4051	1009	79	53	0.25	0.08	0.05	1	754	31.9	1	0.666666666666667	26	CentralValleyfa	0.99994019	CentralValleysp	5.98e-05	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	69	-21.386794	2.099276	0.9926	24	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T039030	24	01-J182	1	2001	8	SF	SAU	2001-08-12	15	4051	1009	79	53	0.25	0.08	0.05	1	751	31.8	2	0.6	10	CentralValleyfa	0.99998308	CentralValleysp	1.691e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	85	-29.361986	0.539323	0.6942	24	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T039051	30	01-J273	1	2001	9	SF	SAU	2001-09-23	18	2477	712	44	49	0.29	0.06	0.07	1	816	34.5	1	0.442857142857143	25	CentralValleyfa	0.99999762	CentralValleysp	2.38e-06	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	70	-22.423202	1.291768	0.9103	30	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T039077	11	01-L106	1	2001	5	SF	SNF	2001-05-19	10	2398	724	52	44	0.3	0.07	0.06	1	635	27.1	1	0.561643835616438	22	CentralValleyfa	0.99935094	CentralValleysp	0.00064816	LColumbiaRsp	4.1e-07	CentralValleyfa--Butte_Cr_fa	73	-23.239187	1.136673	0.8782	11	5	May	35617	062939	1998	Fall	AMERICAN RIVER	TIBURON NET PEN	H	1.12
T039084	11	01-L136	1	2001	5	SF	SNF	2001-05-19	10	2398	724	52	44	0.3	0.07	0.06	1	589	25.2	1	0.584415584415584	18	CentralValleyfa	0.99977031	CentralValleysp	0.00022969	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	77	-22.39281	2.761166	0.9998	11	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T039099	16	01-L170	1	2001	6	SF	SNF	2001-06-23	12	1516	376	40	93	0.25	0.11	0.25	1	646	27.5	1	0.550724637681159	26	CentralValleyfa	0.99997473	CentralValleysp	2.523e-05	DeschutesRfa	5e-08	CentralValleyfa--Butte_Cr_fa	69	-22.038692	1.502033	0.9442	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T039126	7	01-K015	1	2001	4	SF	PRI	2001-04-15	7	350	178	16	25	0.51	0.09	0.14	1	660	28.1	1	0.561797752808989	6	CentralValleyfa	0.99917322	CentralValleysp	0.00082669	DeschutesRfa	7e-08	CentralValleyfa--Butte_Cr_fa	89	-33.584272	-0.7035	0.2316	7	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T039262	24	01-L397	1	2001	8	SF	SNF	2001-08-12	15	4051	1009	79	53	0.25	0.08	0.05	1	593	25.4	1	0.564705882352941	10	CentralValleyfa	0.99957859	CentralValleysp	0.0004214	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	85	-25.272845	2.635999	0.999	24	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T039278	25	01-L466	1	2001	8	SF	SNF	2001-08-19	16	2666	841	53	57	0.32	0.06	0.07	1	660	28.1	1	0.6	10	CentralValleyfa	0.99997496	CentralValleysp	2.504e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	85	-26.2307	2.114741	0.9892	25	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T039347	32	01-L672	1	2001	10	SF	SNF	2001-10-07	19	1624	438	34	64	0.27	0.08	0.15	1	984	41.4	1	0.0666666666666667	65	CentralValleyfa	0.99927923	CentralValleysp	0.00063955	NPugetSound	4.777e-05	CentralValleyfa--Mill_Cr_fa	30	-13.260694	-2.556513	0.0132	32	10	October	NA	NA	NA	NA	NA	NA	NA	NA
T039397	36	01-L754	1	2001	11	SF	SNF	2001-11-04	21	1221	362	80	76	0.3	0.22	0.21	1	493	21.3	1	0.602409638554217	12	CentralValleyfa	0.99976645	CentralValleysp	0.00023355	CentralValleywi	1e-08	CentralValleyfa--Sacramento_R_lf	83	-26.758875	1.729678	0.9715	36	11	November	NA	NA	NA	NA	NA	NA	NA	NA
T039434	10	01-M063	1	2001	5	SF	BER	2001-05-12	9	3809	1364	106	66	0.36	0.08	0.05	1	680	28.9	1	0.621951219512195	13	CentralValleyfa	0.99996832	CentralValleysp	3.168e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	82	-27.935519	1.009669	0.8453	10	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T039451	15	01-M112	1	2001	6	SF	BER	2001-06-10	11	97	62	8	17	0.64	0.13	0.27	1	704	29.9	1	0.569620253164557	16	CentralValleyfa	0.99956259	CentralValleysp	0.00043741	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	79	-26.504903	0.977036	0.8351	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T039476	20	01-M168	1	2001	7	SF	BER	2001-07-18	14	5610	1557	142	59	0.28	0.09	0.04	1	601	25.7	2	0.625	15	CentralValleyfa	0.99985512	CentralValleysp	0.00014488	CentralValleywi	0	CentralValleyfa--Feather_H_fa	80	-25.68091	2.173837	0.9923	20	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T039483	22	01-M201	1	2001	7	SF	BER	2001-07-29	14	5610	1557	142	59	0.28	0.09	0.04	1	733	31.1	1	0.560975609756098	13	CentralValleyfa	0.99961857	CentralValleysp	0.00038143	CentralValleywi	0	CentralValleyfa--Battle_Cr	82	-26.081244	1.840921	0.9791	22	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T039534	27	01-M318	1	2001	9	SF	BER	2001-09-06	17	4075	1163	56	62	0.29	0.05	0.05	1	817	34.5	2	0.154929577464789	24	CentralValleyfa	0.99996479	UColumbiaRsufa	1.507e-05	CentralValleysp	1.401e-05	CentralValleyfa--Butte_Cr_fa	71	-30.94067	-2.798695	0.006	27	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T039627	10	01-O016	1	2001	5	MO	MOS	2001-05-11	9	1855	388	30	69	0.21	0.08	0.18	1	801	33.9	1	0.585365853658537	13	CentralValleyfa	0.99848132	CentralValleysp	0.00151862	DeschutesRfa	6e-08	CentralValleyfa--Butte_Cr_fa	82	-24.777664	2.371703	0.9968	10	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T039703	6	01-R004	1	2001	4	MO	MOS	2001-04-12	7	8296	1832	176	54	0.22	0.1	0.03	1	730	31	1	0.333333333333333	32	CentralValleyfa	0.99984197	CentralValleysp	0.00015714	DeschutesRfa	8.2e-07	CentralValleyfa--Butte_Cr_fa	63	-20.785664	0.953118	0.8304	6	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T039825	30	01-S195	1	2001	9	MO	MON	2001-09-29	18	90	18	2	9	0.2	0.11	0.5	1	601	25.7	2	0.159574468085106	1	CentralValleywi	1	CentralValleysp	0	CentralValleyfa	0	CentralValleywi--Sacramento_H	94	-32.28983	-1.771974	0.0482	30	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T039865	12	01-W012	1	2001	5	EU	TRD	2001-05-21	10	1399	304	14	62	0.22	0.05	0.2	1	744	31.5	2	0.238805970149254	28	CentralValleyfa	0.99102603	CentralValleysp	0.00450058	UColumbiaRsufa	0.00435498	CentralValleyfa--Battle_Cr	67	-25.936216	-1.20778	0.1171	12	5	May	NA	NA	NA	NA	NA	NA	NA	NA
T039933	17	01-W114	1	2001	6	EU	TRD	2001-06-25	12	1836	428	21	45	0.23	0.05	0.11	1	700	29.7	1	0.592592592592593	14	CentralValleyfa	0.99923617	CentralValleysp	0.00076369	LColumbiaRfa	1.3e-07	CentralValleyfa--Butte_Cr_fa	81	-26.141613	1.528794	0.9485	17	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T039941	18	01-W127	1	2001	7	EU	TRD	2001-07-02	13	1011	248	8	31	0.25	0.03	0.13	1	657	28	2	0.62962962962963	14	RogueR	0.41097474	MidOregonCoast	0.35603705	NCaliforniaSOregonCoast	0.21133893	MidOregonCoast--Umpqua_sp	81	-28.965616	0.872072	0.8089	18	7	July	NA	NA	NA	NA	NA	NA	NA	NA
T039992	27	01-W204	1	2001	9	EU	TRH	2001-09-02	17	1429	312	7	22	0.22	0.02	0.07	1	971	40.8	2	0.580246913580247	14	KlamathR	0.99983717	RogueR	0.00016257	MidOregonCoast	2.3e-07	KlamathR--Trinity_H_sp	81	-27.08565	-0.226338	0.3904	27	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T040076	16	01-Y053	1	2001	6	CR	CRL	2001-06-20	12	563	119	9	19	0.21	0.08	0.16	1	879	37.1	2	0.318181818181818	29	CentralValleyfa	0.97988172	CentralValleysp	0.01991885	DeschutesRfa	0.00019179	CentralValleyfa--Feather_H_fa	66	-23.131731	0.549369	0.6939	16	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T040182	27	01-Y212	1	2001	9	CR	CRL	2001-09-02	17	105	29	3	13	0.28	0.1	0.45	1	595	25.4	2	0.621951219512195	13	KlamathR	0.98262062	RogueR	0.01614378	NCaliforniaSOregonCoast	0.00069639	KlamathR--Trinity_H_sp	82	-30.33099	-1.706126	0.0503	27	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T040191	2	01-Z008	1	2001	3	FB	FTB	2001-03-11	5	73	29	2	12	0.4	0.07	0.41	1	591	25.3	1	0.573529411764706	27	CentralValleyfa	0.99896312	CentralValleysp	0.00103685	DeschutesRfa	4e-08	CentralValleyfa--Butte_Cr_fa	68	-23.032009	1.292556	0.9105	2	3	March	NA	NA	NA	NA	NA	NA	NA	NA
T040198	2	01-Z015	1	2001	3	FB	FTB	2001-03-17	6	391	85	1	43	0.22	0.01	0.51	1	741	31.4	2	0.0869565217391304	26	CentralValleyfa	0.99999997	CentralValleysp	3e-08	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	69	-31.774207	-3.64035	6e-04	2	3	March	NA	NA	NA	NA	NA	NA	NA	NA
T040209	3	01-Z026	1	2001	3	FB	FTB	2001-03-22	6	391	85	1	43	0.22	0.01	0.51	1	684	29.1	1	0.566265060240964	12	CentralValleyfa	0.99704386	CentralValleysp	0.00295293	DeschutesRfa	3.17e-06	CentralValleyfa--Feather_H_fa	83	-30.158266	-0.096718	0.4386	3	3	March	NA	NA	NA	NA	NA	NA	NA	NA
T040234	6	01-Z050	1	2001	4	FB	FTB	2001-04-08	7	360	143	6	51	0.4	0.04	0.36	1	559	24	1	0.0256410256410256	56	CentralValleysp	0.99151502	CentralValleyfa	0.00809033	DeschutesRfa	0.00022766	CentralValleysp--UpperSacramento_R_sp	39	-23.554872	-6.88739	0	6	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T040254	7	01-Z070	1	2001	4	FB	FTB	2001-04-15	7	360	143	6	51	0.4	0.04	0.36	1	667	28.4	2	0.597402597402597	18	CentralValleyfa	0.97407245	CentralValleysp	0.02592724	DeschutesRfa	2.5e-07	CentralValleyfa--Butte_Cr_fa	77	-23.307461	2.231539	0.9947	7	4	April	NA	NA	NA	NA	NA	NA	NA	NA
T040323	15	01-Z175	1	2001	6	FB	FTB	2001-06-12	11	1855	504	29	56	0.27	0.06	0.11	1	596	25.5	2	0.47887323943662	24	CentralValleyfa	0.97646821	CentralValleysp	0.02353177	CentralValleywi	1e-08	CentralValleyfa--Butte_Cr_fa	71	-28.242263	-1.148504	0.1272	15	6	June	NA	NA	NA	NA	NA	NA	NA	NA
T040405	26	01-Z421	1	2001	8	FB	FTB	2001-08-30	16	1446	442	18	42	0.31	0.04	0.1	1	627	26.7	2	0.46031746031746	32	CentralValleyfa	0.99998908	CentralValleysp	1.09e-05	LFraserR	2e-08	CentralValleyfa--Mokelumne_R_fa	63	-23.949454	-0.786527	0.2109	26	8	August	NA	NA	NA	NA	NA	NA	NA	NA
T040418	29	01-Z434	1	2001	9	FB	FTB	2001-09-17	18	106	28	1	24	0.26	0.04	0.86	1	638	27.2	2	0.277777777777778	41	CentralValleyfa	0.9996303	CentralValleysp	0.00036729	MidOregonCoast	1.19e-06	CentralValleyfa--Mokelumne_R_fa	54	-19.218656	-0.192039	0.4029	29	9	September	NA	NA	NA	NA	NA	NA	NA	NA
T053036	33	01-J316	1	2001	10	SF	SAU	2001-10-19	20	1441	437	66	46	0.3	0.15	0.11	1	812	34.3	1	0.5875	15	CentralValleyfa	0.99997828	CentralValleysp	2.172e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	80	-26.419154	0.977679	0.8342	33	10	October	NA	NA	NA	NA	NA	NA	NA	NA
